q_id,web_list
141,"[164, 165, 159, 937, 1666]"
142,"[1904, 1526, 114, 1899, 1910]"
143,"[165, 672, 98, 922, 89]"
144,"[1192, 1772, 125, 594, 1026]"
145,"[1895, 442, 1287, 660, 828]"
146,"[453, 1317, 89, 73, 495]"
147,"[930, 925, 167, 928, 931]"
148,"[1567, 95, 37, 111, 1904]"
149,"[455, 1192, 1704, 1705, 1904]"
150,"[1567, 53, 480, 1249, 1063]"
151,"[1915, 1906, 1202, 410, 165]"
152,"[114, 292, 1066, 1048, 1113]"
153,"[165, 1620, 1202, 410, 1746]"
154,"[1317, 1705, 1704, 660, 1762]"
155,"[692, 1192, 1523, 1277, 110]"
156,"[73, 1317, 468, 1717, 111]"
157,"[1534, 1607, 1620, 1903, 1898]"
158,"[1567, 789, 1069, 114, 1071]"
159,"[692, 1192, 440, 1600, 114]"
160,"[409, 403, 1666, 1640, 405]"
161,"[1884, 1071, 1910, 1924, 1887]"
162,"[1567, 1193, 878, 1887, 1894]"
163,"[1567, 1704, 1705, 1760, 1896]"
164,"[1772, 587, 1761, 590, 1705]"
165,"[1764, 1317, 1818, 1819, 1820]"
166,"[1015, 1877, 1287, 828, 1570]"
167,"[749, 1670, 866, 121, 111]"
168,"[403, 1772, 808, 383, 1006]"
169,"[164, 692, 165, 98, 97]"
170,"[851, 672, 1202, 410, 789]"
171,"[125, 1677, 1536, 1639, 898]"
172,"[1567, 16, 1896, 1887, 1192]"
173,"[856, 1192, 455, 1613, 1904]"
174,"[1922, 1897, 112, 1904, 102]"
175,"[1534, 1539, 102, 1538, 409]"
176,"[1915, 164, 165, 1344, 365]"
177,"[511, 1871, 1834, 1632, 731]"
178,"[890, 1536, 1192, 1554, 114]"
179,"[782, 749, 403, 1320, 667]"
180,"[1915, 403, 1197, 1566, 1269]"
181,"[1659, 164, 113, 1687, 434]"
182,"[455, 1192, 454, 1904, 16]"
183,"[890, 112, 1902, 101, 1915]"
184,"[1915, 926, 446, 1197, 403]"
185,"[1249, 432, 458, 901, 102]"
186,"[1885, 1567, 409, 1904, 1887]"
187,"[113, 1904, 1526, 1899, 1922]"
188,"[455, 116, 114, 1910, 1192]"
189,"[1246, 1708, 1203, 1317, 1772]"
190,"[890, 1676, 1902, 1675, 1196]"
191,"[1704, 1705, 1760, 1762, 1758]"
192,"[1705, 1080, 1871, 1834, 403]"
193,"[335, 1130, 1280, 857, 1077]"
194,"[1567, 95, 37, 113, 1904]"
195,"[403, 1299, 1705, 1704, 1566]"
196,"[16, 1896, 884, 467, 1567]"
197,"[403, 1723, 480, 72, 749]"
198,"[403, 926, 1915, 1907, 73]"
199,"[862, 403, 111, 1704, 78]"
200,"[455, 1910, 1192, 1705, 1704]"
201,"[121, 866, 66, 808, 403]"
202,"[1676, 1675, 102, 1202, 410]"
203,"[878, 922, 1317, 101, 1704]"
204,"[1607, 1517, 1534, 1535, 1193]"
205,"[1676, 890, 114, 1344, 1675]"
206,"[1317, 1761, 1760, 1705, 1704]"
207,"[16, 1772, 1705, 1704, 1457]"
208,"[1762, 1758, 111, 692, 1705]"
209,"[102, 1567, 1746, 1894, 480]"
210,"[725, 403, 824, 1666, 738]"
211,"[1884, 783, 884, 1655, 1662]"
212,"[116, 890, 1639, 114, 124]"
213,"[114, 1192, 1904, 60, 1275]"
214,"[1904, 1611, 1604, 1887, 447]"
215,"[1063, 1887, 866, 1772, 1192]"
216,"[114, 1192, 1926, 1904, 1910]"
217,"[1704, 1705, 1246, 1708, 73]"
218,"[1885, 1567, 1753, 1588, 1705]"
219,"[480, 468, 501, 660, 37]"
220,"[60, 1695, 1639, 405, 926]"
221,"[1607, 1666, 1904, 102, 1746]"
222,"[738, 1676, 1344, 759, 1781]"
223,"[1704, 1705, 1760, 1761, 1072]"
224,"[1567, 16, 1896, 1191, 1192]"
225,"[1676, 1906, 1202, 410, 926]"
226,"[1676, 1885, 603, 1639, 1640]"
227,"[167, 169, 919, 175, 921]"
228,"[888, 1112, 455, 846, 1705]"
229,"[1904, 605, 1192, 1695, 1639]"
230,"[1030, 892, 121, 136, 866]"
231,"[1038, 1761, 1760, 1640, 1161]"
232,"[1599, 95, 440, 677, 43]"
233,"[114, 1192, 1610, 447, 1275]"
234,"[444, 441, 111, 74, 856]"
235,"[1620, 1249, 672, 165, 458]"
236,"[16, 114, 1567, 110, 116]"
237,"[866, 1887, 1830, 501, 1363]"
238,"[1249, 1566, 1592, 672, 1832]"
239,"[769, 1898, 688, 1582, 1380]"
240,"[1202, 410, 1566, 1592, 405]"
241,"[455, 1192, 1904, 1704, 1705]"
242,"[928, 169, 929, 932, 919]"
243,"[1567, 16, 901, 1887, 1191]"
244,"[1556, 1554, 866, 1887, 1489]"
245,"[1887, 1760, 93, 95, 89]"
246,"[116, 890, 1896, 1070, 692]"
247,"[403, 1670, 1770, 1320, 73]"
248,"[1192, 1567, 1554, 1534, 110]"
249,"[114, 1192, 1910, 1904, 455]"
250,"[73, 1246, 1317, 1708, 803]"
251,"[1277, 1249, 1604, 1523, 1606]"
252,"[1906, 1676, 1202, 410, 1696]"
253,"[289, 1187, 81, 443, 1704]"
254,"[455, 116, 114, 1910, 1307]"
255,"[687, 749, 403, 866, 121]"
256,"[1904, 1906, 432, 1666, 808]"
257,"[1894, 1885, 851, 789, 349]"
258,"[747, 754, 755, 756, 763]"
259,"[1915, 878, 890, 922, 165]"
260,"[1317, 111, 474, 1290, 661]"
261,"[453, 111, 1723, 1317, 1717]"
262,"[1249, 113, 1904, 1907, 102]"
263,"[1904, 1890, 1666, 1886, 1554]"
264,"[857, 1885, 1871, 866, 1830]"
265,"[1249, 1457, 1832, 1401, 1830]"
266,"[1567, 1887, 1885, 1909, 1915]"
267,"[765, 758, 108, 1705, 1704]"
268,"[1924, 1884, 102, 1746, 692]"
269,"[1891, 862, 1040, 480, 1567]"
270,"[379, 1896, 1772, 1567, 587]"
271,"[1592, 1043, 1918, 1929, 1590]"
272,"[979, 159, 1025, 937, 726]"
273,"[1915, 1674, 1014, 1299, 1077]"
274,"[1608, 1277, 1607, 165, 1894]"
275,"[1249, 848, 1607, 1721, 185]"
276,"[290, 1122, 118, 1560, 281]"
277,"[1611, 458, 259, 1604, 1249]"
278,"[114, 1271, 110, 1023, 660]"
279,"[1491, 1555, 1412, 480, 648]"
280,"[403, 903, 1317, 480, 1723]"
281,"[1608, 1607, 1567, 1904, 1615]"
282,"[113, 1907, 530, 112, 1904]"
283,"[1904, 78, 102, 1746, 1613]"
284,"[1607, 1612, 1534, 165, 1904]"
285,"[1753, 621, 1246, 1264, 1265]"
286,"[1676, 408, 1677, 603, 1131]"
287,"[23, 28, 40, 27, 800]"
288,"[1904, 1705, 1704, 403, 1317]"
289,"[1676, 1675, 89, 1677, 165]"
290,"[1676, 408, 1677, 1639, 603]"
291,"[1793, 1777, 1765, 1915, 1561]"
292,"[113, 164, 102, 1904, 1746]"
293,"[1723, 403, 1789, 111, 480]"
294,"[340, 1752, 1789, 1809, 1705]"
295,"[1639, 1695, 605, 692, 1163]"
296,"[1676, 89, 164, 1202, 165]"
297,"[890, 112, 866, 1906, 1904]"
298,"[114, 1904, 1890, 1192, 1907]"
299,"[432, 1562, 111, 1249, 121]"
300,"[1704, 1705, 403, 885, 480]"
301,"[1705, 1704, 862, 1834, 480]"
302,"[1317, 1290, 468, 587, 800]"
303,"[1791, 1249, 1197, 688, 1901]"
304,"[455, 1705, 1704, 1112, 1192]"
305,"[1795, 403, 1320, 749, 1006]"
306,"[1727, 438, 16, 1567, 375]"
307,"[1320, 403, 1723, 501, 1363]"
308,"[933, 1887, 97, 96, 1009]"
309,"[116, 1193, 114, 1696, 110]"
310,"[135, 111, 468, 866, 1249]"
311,"[1659, 672, 1704, 1705, 1640]"
312,"[749, 1670, 866, 121, 403]"
313,"[1825, 493, 1830, 1404, 1704]"
314,"[1264, 1265, 442, 441, 426]"
315,"[162, 403, 925, 167, 928]"
316,"[403, 1723, 480, 511, 1705]"
317,"[114, 455, 1610, 1926, 1192]"
318,"[890, 112, 1620, 1114, 925]"
319,"[455, 114, 116, 890, 1604]"
320,"[403, 1723, 480, 1428, 73]"
321,"[1924, 890, 102, 1746, 112]"
322,"[890, 480, 1823, 37, 687]"
323,"[403, 409, 1249, 405, 432]"
324,"[16, 455, 1611, 114, 1521]"
325,"[1246, 1317, 468, 1772, 501]"
326,"[1607, 1666, 432, 1659, 672]"
327,"[1599, 1904, 1896, 1613, 890]"
328,"[926, 405, 1907, 857, 1659]"
329,"[678, 1359, 1063, 787, 1249]"
330,"[1566, 1915, 890, 1344, 1902]"
331,"[468, 1163, 1197, 1772, 808]"
332,"[1677, 114, 1639, 60, 1695]"
333,"[1192, 1615, 614, 1659, 98]"
334,"[1607, 1904, 1659, 1676, 164]"
335,"[165, 60, 1249, 432, 926]"
336,"[1717, 111, 403, 1428, 1320]"
337,"[1566, 405, 403, 1249, 605]"
338,"[165, 922, 1907, 89, 1534]"
339,"[1659, 164, 113, 1687, 434]"
340,"[1884, 114, 16, 455, 1611]"
341,"[1192, 113, 114, 112, 1534]"
342,"[1902, 789, 749, 1885, 161]"
343,"[114, 455, 1192, 454, 116]"
344,"[116, 1704, 1705, 413, 82]"
345,"[1659, 1269, 403, 405, 1704]"
346,"[1915, 455, 890, 98, 165]"
347,"[692, 1604, 116, 1523, 1192]"
348,"[1915, 1249, 1825, 430, 1261]"
349,"[114, 1192, 1910, 890, 1112]"
350,"[890, 114, 1561, 112, 1344]"
351,"[455, 1192, 1112, 1312, 1600]"
352,"[1704, 1705, 455, 614, 1192]"
353,"[1006, 313, 1741, 1297, 861]"
354,"[165, 1567, 1904, 808, 403]"
355,"[102, 1746, 409, 98, 1192]"
356,"[1249, 1832, 749, 823, 1298]"
357,"[455, 114, 1192, 1610, 1922]"
358,"[1320, 1670, 403, 72, 1648]"
359,"[1904, 890, 112, 114, 1192]"
360,"[890, 1599, 1904, 1891, 1887]"
361,"[410, 1202, 1620, 1885, 79]"
362,"[890, 1891, 1904, 1887, 866]"
363,"[890, 112, 43, 1904, 1899]"
364,"[1899, 1620, 866, 121, 1646]"
365,"[432, 403, 480, 1723, 111]"
366,"[403, 1320, 749, 667, 1006]"
367,"[1896, 1557, 1249, 901, 432]"
368,"[1705, 1704, 1830, 1834, 1871]"
369,"[514, 1663, 1903, 511, 135]"
370,"[1705, 1704, 1932, 349, 1077]"
371,"[1704, 1705, 1721, 1648, 1871]"
372,"[403, 73, 1320, 866, 749]"
373,"[789, 1789, 1791, 1790, 1792]"
374,"[455, 1521, 1705, 1704, 462]"
375,"[1752, 73, 282, 111, 468]"
376,"[1704, 1705, 1599, 1899, 1887]"
377,"[1676, 403, 1299, 1566, 902]"
378,"[480, 1461, 1249, 903, 691]"
379,"[478, 1887, 1646, 1588, 1526]"
380,"[1612, 1615, 1904, 1620, 1613]"
381,"[1, 1607, 98, 165, 1608]"
382,"[1924, 478, 1907, 408, 102]"
383,"[1567, 1607, 1885, 480, 1898]"
384,"[1909, 1193, 1612, 672, 789]"
385,"[587, 110, 1536, 590, 593]"
386,"[789, 851, 480, 579, 1898]"
387,"[1567, 1249, 1611, 16, 672]"
388,"[1070, 78, 1176, 425, 1904]"
389,"[403, 1035, 1885, 1705, 187]"
390,"[1279, 1915, 403, 738, 1612]"
391,"[1270, 1192, 1904, 116, 114]"
392,"[89, 409, 1922, 1897, 1526]"
393,"[403, 409, 1197, 1299, 1317]"
394,"[1760, 878, 892, 110, 1613]"
395,"[1567, 16, 1896, 1191, 1192]"
396,"[349, 1894, 587, 1578, 818]"
397,"[114, 1192, 1926, 1639, 1640]"
398,"[926, 1566, 1202, 410, 403]"
399,"[1695, 1527, 102, 89, 866]"
400,"[1887, 1704, 1705, 1894, 1886]"
401,"[789, 165, 688, 658, 409]"
402,"[455, 1197, 1772, 16, 1192]"
403,"[1557, 1721, 1604, 1762, 1192]"
404,"[403, 73, 990, 1006, 1317]"
405,"[511, 1830, 1871, 1834, 111]"
406,"[672, 1191, 102, 1746, 1607]"
407,"[403, 1077, 431, 1637, 444]"
408,"[890, 1902, 165, 112, 692]"
409,"[1705, 1704, 480, 1249, 748]"
410,"[1699, 1911, 979, 1566, 734]"
411,"[405, 1566, 1249, 1592, 1302]"
412,"[692, 1604, 1192, 1611, 451]"
413,"[738, 823, 1298, 403, 1302]"
414,"[876, 420, 789, 1695, 688]"
415,"[135, 468, 111, 73, 1249]"
416,"[1904, 116, 1192, 1532, 890]"
417,"[93, 89, 1249, 1261, 430]"
418,"[1592, 165, 1675, 1677, 1202]"
419,"[432, 672, 403, 1133, 66]"
420,"[165, 1620, 287, 66, 755]"
421,"[259, 964, 615, 1249, 200]"
422,"[28, 1742, 480, 1704, 1705]"
423,"[1580, 594, 1834, 1871, 1320]"
424,"[1607, 1659, 405, 403, 1705]"
425,"[444, 1666, 1885, 78, 851]"
426,"[789, 672, 688, 1197, 1791]"
427,"[116, 1676, 1192, 114, 1248]"
428,"[259, 1319, 165, 1896, 164]"
429,"[1549, 1551, 165, 124, 1697]"
430,"[409, 1249, 403, 1809, 121]"
431,"[72, 1808, 1829, 1827, 1753]"
432,"[1884, 1924, 819, 1604, 102]"
433,"[1915, 1344, 1261, 102, 1250]"
434,"[1193, 1909, 1904, 1554, 1489]"
435,"[1567, 1607, 1704, 1705, 901]"
436,"[403, 409, 405, 1566, 1299]"
437,"[511, 1809, 1830, 1871, 1834]"
438,"[1249, 409, 1592, 1620, 121]"
439,"[1580, 749, 1363, 1317, 89]"
440,"[890, 112, 866, 1906, 1904]"
441,"[587, 1187, 471, 1192, 23]"
442,"[660, 866, 922, 639, 1723]"
443,"[1249, 1063, 660, 1567, 480]"
444,"[455, 1192, 1904, 102, 1573]"
445,"[1830, 1871, 1834, 1704, 1705]"
446,"[1001, 1204, 607, 370, 1900]"
447,"[1249, 1871, 1834, 926, 430]"
448,"[1249, 408, 409, 1604, 430]"
449,"[922, 113, 1904, 164, 165]"
450,"[1193, 1885, 672, 159, 1025]"
451,"[848, 1666, 1885, 672, 1291]"
452,"[890, 1891, 1887, 1114, 866]"
453,"[1902, 112, 101, 692, 1639]"
454,"[1705, 1704, 866, 1823, 1770]"
455,"[248, 1013, 995, 734, 480]"
456,"[43, 890, 1526, 1899, 1904]"
457,"[1676, 1906, 890, 112, 1677]"
458,"[455, 1915, 1676, 1675, 878]"
459,"[926, 773, 98, 1907, 624]"
460,"[1705, 1704, 1873, 1832, 1300]"
461,"[82, 1192, 16, 73, 726]"
462,"[672, 432, 1301, 1901, 102]"
463,"[866, 1655, 1249, 1913, 1653]"
464,"[408, 1676, 60, 1675, 1677]"
465,"[73, 1704, 1705, 468, 403]"
466,"[926, 1073, 409, 405, 470]"
467,"[73, 1253, 403, 111, 468]"
468,"[9, 36, 18, 1709, 413]"
469,"[1192, 113, 412, 1697, 1696]"
470,"[1192, 811, 413, 415, 18]"
471,"[1255, 1277, 1677, 1196, 1666]"
472,"[110, 16, 1772, 860, 1567]"
473,"[165, 89, 1592, 1202, 410]"
474,"[853, 1007, 1632, 975, 250]"
475,"[102, 930, 898, 1746, 1607]"
476,"[621, 595, 594, 1463, 593]"
477,"[403, 866, 1566, 1636, 431]"
478,"[1914, 1904, 1927, 1612, 121]"
479,"[890, 112, 1904, 1599, 1192]"
480,"[1666, 432, 1607, 672, 1272]"
481,"[444, 1659, 403, 1648, 808]"
482,"[455, 116, 1610, 1192, 16]"
483,"[1277, 1607, 1608, 1659, 432]"
484,"[455, 890, 114, 1902, 112]"
485,"[1069, 868, 1748, 1620, 98]"
486,"[1607, 1277, 1535, 480, 1903]"
487,"[888, 16, 1567, 901, 455]"
488,"[672, 167, 928, 169, 929]"
489,"[1028, 167, 1029, 928, 169]"
490,"[1604, 1675, 1250, 1249, 102]"
491,"[216, 102, 1611, 1746, 1582]"
492,"[1607, 1277, 1637, 672, 1659]"
493,"[1543, 216, 102, 1746, 1618]"
494,"[884, 1191, 890, 1581, 1249]"
495,"[1894, 1737, 1890, 789, 1298]"
496,"[1733, 1911, 780, 1696, 213]"
497,"[1885, 102, 1746, 1192, 1904]"
498,"[922, 165, 1527, 102, 1160]"
499,"[1192, 114, 692, 116, 1610]"
500,"[403, 1079, 73, 111, 738]"
501,"[114, 1192, 1600, 110, 1521]"
502,"[1334, 501, 1249, 111, 1363]"
503,"[111, 1762, 480, 1704, 1705]"
504,"[1887, 1620, 866, 1759, 1114]"
505,"[1889, 340, 1019, 1632, 228]"
506,"[1290, 110, 1317, 1246, 16]"
507,"[1295, 1666, 1279, 78, 1636]"
508,"[1906, 903, 1830, 1066, 1705]"
509,"[866, 121, 1249, 93, 1611]"
510,"[798, 1772, 42, 1192, 621]"
511,"[114, 116, 16, 455, 890]"
512,"[1567, 1192, 1191, 789, 1607]"
513,"[1338, 282, 73, 403, 66]"
514,"[1607, 1676, 773, 1613, 165]"
515,"[89, 165, 1695, 1604, 1202]"
516,"[408, 1676, 890, 114, 1344]"
517,"[1904, 444, 432, 1666, 672]"
518,"[1620, 1676, 1902, 672, 1675]"
519,"[16, 1567, 1192, 135, 1896]"
520,"[688, 1887, 647, 1655, 1705]"
521,"[1704, 1705, 1246, 1708, 73]"
522,"[1592, 1249, 1511, 501, 1363]"
523,"[823, 405, 430, 1256, 1258]"
524,"[672, 1666, 1202, 410, 1885]"
525,"[1544, 98, 171, 1677, 1639]"
526,"[1604, 866, 922, 692, 1536]"
527,"[409, 167, 928, 169, 929]"
528,"[1613, 1554, 1270, 1542, 692]"
529,"[639, 1834, 1871, 1320, 429]"
530,"[1904, 1192, 455, 1523, 102]"
531,"[1077, 1915, 1766, 1825, 892]"
532,"[1607, 405, 444, 1659, 1269]"
533,"[1567, 16, 1611, 1192, 1896]"
534,"[443, 1723, 79, 304, 501]"
535,"[1307, 1924, 60, 789, 405]"
536,"[37, 403, 480, 1723, 111]"
537,"[455, 116, 114, 454, 692]"
538,"[1028, 167, 1029, 928, 169]"
539,"[1317, 480, 135, 468, 903]"
540,"[18, 1709, 9, 36, 1742]"
541,"[1592, 1639, 672, 213, 405]"
542,"[1192, 114, 692, 16, 116]"
543,"[1676, 1906, 165, 1915, 1202]"
544,"[1567, 1193, 1885, 1907, 1753]"
545,"[165, 1885, 1607, 1659, 672]"
546,"[165, 1906, 672, 926, 102]"
547,"[432, 1607, 1277, 672, 1871]"
548,"[1561, 1924, 606, 125, 615]"
549,"[1760, 16, 1705, 860, 1761]"
550,"[1695, 605, 1202, 410, 1073]"
551,"[98, 1885, 403, 672, 409]"
552,"[1567, 1192, 1904, 1896, 110]"
553,"[1607, 432, 1659, 672, 1666]"
554,"[1277, 1834, 1607, 1659, 1666]"
555,"[1536, 116, 1907, 18, 1489]"
556,"[455, 114, 116, 454, 16]"
557,"[1567, 1607, 1885, 165, 1191]"
558,"[1924, 455, 124, 890, 114]"
559,"[811, 1705, 1704, 1899, 1599]"
560,"[1752, 1769, 878, 922, 1705]"
561,"[114, 216, 890, 1611, 124]"
562,"[1900, 890, 112, 1676, 1675]"
563,"[1317, 365, 1290, 98, 403]"
564,"[455, 116, 1705, 1704, 114]"
565,"[1620, 1890, 1887, 147, 1659]"
566,"[413, 890, 112, 1924, 113]"
567,"[749, 1887, 1670, 866, 121]"
568,"[1750, 420, 925, 167, 928]"
569,"[1904, 1567, 1907, 112, 1070]"
570,"[403, 1249, 926, 432, 925]"
571,"[1191, 1906, 1528, 1909, 1588]"
572,"[165, 1603, 102, 1676, 1915]"
573,"[1676, 89, 890, 113, 112]"
574,"[1567, 1607, 135, 901, 1191]"
575,"[1915, 113, 1903, 98, 1363]"
576,"[1764, 1838, 1839, 1840, 1841]"
577,"[441, 782, 739, 401, 649]"
578,"[165, 1249, 89, 164, 113]"
579,"[890, 1887, 1904, 1884, 89]"
580,"[1202, 410, 1338, 866, 403]"
581,"[1567, 866, 165, 1604, 403]"
582,"[98, 1620, 1671, 1637, 1295]"
583,"[866, 409, 102, 1527, 470]"
584,"[16, 114, 1312, 455, 454]"
585,"[403, 866, 1704, 1705, 1073]"
586,"[165, 926, 432, 1915, 98]"
587,"[1904, 1907, 1192, 1536, 890]"
588,"[403, 159, 1025, 937, 405]"
589,"[1639, 470, 620, 1750, 1903]"
590,"[1560, 1091, 1269, 1766, 1880]"
591,"[1705, 1704, 687, 1761, 1760]"
592,"[1613, 1903, 438, 3, 1535]"
593,"[480, 1249, 1887, 1723, 772]"
594,"[1915, 171, 125, 1639, 165]"
595,"[501, 18, 798, 1709, 1772]"
596,"[1884, 455, 1312, 454, 464]"
597,"[1904, 113, 95, 1246, 1915]"
598,"[1704, 1705, 1118, 1202, 410]"
599,"[403, 1705, 1704, 1249, 1907]"
600,"[1202, 410, 1676, 125, 1617]"
601,"[1202, 410, 444, 1640, 672]"
602,"[1648, 1832, 1873, 1836, 930]"
603,"[73, 1708, 1772, 1320, 1006]"
604,"[1705, 1704, 660, 1007, 1772]"
605,"[1202, 167, 928, 169, 929]"
606,"[1887, 1074, 1114, 1160, 1759]"
607,"[1704, 1705, 901, 1830, 480]"
608,"[16, 454, 199, 54, 57]"
609,"[114, 116, 890, 1758, 1762]"
610,"[1735, 751, 425, 688, 1670]"
611,"[480, 862, 1723, 468, 1317]"
612,"[692, 1277, 1192, 116, 1523]"
613,"[114, 116, 890, 89, 112]"
614,"[1704, 1705, 1619, 1761, 73]"
615,"[1832, 1873, 1836, 1825, 430]"
616,"[1676, 902, 1637, 926, 1202]"
