q_id,web_list
80,"[1910, 372, 1795, 1906, 1921]"
81,"[1273, 447, 124, 126, 1926]"
82,"[1915, 1762, 1758, 1761, 1760]"
83,"[455, 1915, 1675, 1029, 862]"
84,"[372, 164, 368, 1196, 1566]"
85,"[1043, 1136, 1077, 376, 677]"
86,"[816, 346, 338, 98, 1586]"
87,"[1550, 60, 1558, 1273, 447]"
88,"[1896, 1157, 1607, 97, 96]"
89,"[372, 1277, 1125, 1543, 1900]"
90,"[1449, 1794, 1704, 1705, 1675]"
91,"[1713, 97, 96, 1655, 102]"
92,"[1910, 455, 1192, 372, 1567]"
93,"[677, 903, 376, 688, 377]"
94,"[338, 1907, 1750, 116, 124]"
95,"[1915, 455, 1676, 101, 113]"
96,"[1104, 811, 1763, 750, 1894]"
97,"[1915, 1863, 1828, 1837, 1833]"
98,"[219, 887, 250, 1040, 322]"
99,"[1246, 310, 339, 1726, 1121]"
100,"[1615, 1070, 922, 1071, 1746]"
101,"[1185, 1030, 1917, 359, 1158]"
102,"[1704, 1705, 1607, 1904, 124]"
103,"[1750, 1299, 759, 164, 692]"
104,"[1746, 102, 1125, 1617, 97]"
105,"[1772, 1706, 953, 1810, 1812]"
106,"[1915, 1014, 1705, 1704, 408]"
107,"[924, 371, 1651, 1758, 1762]"
108,"[1772, 1704, 1705, 1119, 1780]"
109,"[380, 1244, 423, 781, 618]"
110,"[164, 1704, 116, 1705, 1750]"
111,"[1915, 624, 1277, 324, 1134]"
112,"[164, 1704, 1705, 921, 937]"
113,"[73, 4, 7, 1770, 1708]"
114,"[1900, 1915, 1917, 1543, 1074]"
115,"[396, 1068, 455, 443, 1030]"
116,"[921, 1026, 937, 1025, 159]"
117,"[1616, 1745, 1671, 289, 1907]"
118,"[1186, 705, 761, 768, 711]"
119,"[1067, 98, 1704, 1705, 1721]"
120,"[1772, 693, 442, 290, 441]"
121,"[455, 1676, 1750, 1639, 116]"
122,"[1772, 1810, 1706, 1813, 1817]"
123,"[938, 175, 735, 1924, 935]"
124,"[135, 1769, 1570, 372, 1760]"
125,"[372, 1098, 1760, 1761, 108]"
126,"[922, 60, 1749, 1672, 116]"
127,"[921, 937, 159, 1025, 165]"
128,"[375, 455, 454, 1112, 439]"
129,"[455, 171, 165, 164, 1705]"
130,"[1760, 1758, 1761, 1762, 1722]"
131,"[1741, 62, 1243, 1795, 4]"
132,"[1907, 1609, 1618, 89, 1795]"
133,"[98, 1924, 1025, 159, 937]"
134,"[1636, 89, 663, 1924, 478]"
135,"[1705, 1704, 511, 1511, 1765]"
136,"[45, 1246, 1134, 7, 1913]"
137,"[372, 1313, 1157, 97, 96]"
138,"[1618, 1704, 1705, 1567, 321]"
139,"[164, 1034, 455, 98, 1157]"
140,"[1762, 1758, 1041, 692, 1055]"
141,"[165, 164, 212, 1924, 1299]"
142,"[1910, 862, 1070, 1704, 1705]"
143,"[1762, 1705, 1704, 409, 1924]"
144,"[698, 439, 368, 856, 379]"
145,"[1630, 927, 212, 925, 167]"
146,"[1246, 453, 89, 78, 495]"
147,"[1863, 1833, 1837, 1828, 1935]"
148,"[1921, 1030, 1769, 1761, 1760]"
149,"[372, 1070, 455, 368, 1613]"
150,"[995, 83, 1488, 901, 260]"
151,"[1915, 1651, 921, 1030, 1906]"
152,"[1113, 1027, 1066, 114, 1086]"
153,"[1917, 165, 164, 922, 1043]"
154,"[298, 1752, 1758, 1705, 1704]"
155,"[1705, 1704, 1726, 846, 1601]"
156,"[1908, 73, 332, 1723, 1772]"
157,"[372, 1125, 1705, 1704, 1296]"
158,"[1071, 1807, 1705, 1704, 291]"
159,"[1277, 116, 1662, 692, 1726]"
160,"[1042, 1029, 1043, 1026, 164]"
161,"[1071, 165, 164, 163, 921]"
162,"[1896, 164, 1907, 98, 1193]"
163,"[1721, 1567, 1147, 1705, 1704]"
164,"[722, 1066, 1599, 1760, 1761]"
165,"[1773, 1770, 1030, 1769, 1775]"
166,"[1015, 1785, 1287, 1833, 1828]"
167,"[904, 793, 102, 384, 1313]"
168,"[288, 1014, 96, 97, 98]"
169,"[136, 137, 275, 912, 1630]"
170,"[1772, 328, 317, 1041, 1676]"
171,"[1674, 938, 1673, 954, 904]"
172,"[1907, 1899, 1618, 1760, 1567]"
173,"[1050, 856, 368, 47, 855]"
174,"[1115, 1064, 128, 314, 868]"
175,"[922, 794, 97, 96, 89]"
176,"[1637, 219, 1704, 1705, 1915]"
177,"[1704, 1705, 1676, 1025, 937]"
178,"[1915, 1064, 993, 320, 992]"
179,"[1134, 1135, 1137, 1795, 1888]"
180,"[1915, 1277, 324, 1748, 868]"
181,"[1570, 372, 368, 198, 1064]"
182,"[372, 368, 454, 455, 108]"
183,"[1915, 1902, 101, 1917, 890]"
184,"[1915, 1134, 1196, 1750, 306]"
185,"[79, 704, 163, 409, 216]"
186,"[1894, 409, 97, 96, 1746]"
187,"[113, 1907, 1922, 1897, 1899]"
188,"[116, 1636, 438, 1762, 449]"
189,"[1708, 1513, 3, 594, 5]"
190,"[1915, 890, 1704, 1705, 1676]"
191,"[1032, 1710, 1785, 862, 603]"
192,"[1704, 1705, 1250, 1034, 1202]"
193,"[1018, 1915, 320, 1277, 368]"
194,"[1705, 1704, 1775, 1768, 1907]"
195,"[1915, 1298, 1302, 1704, 1705]"
196,"[1071, 1704, 1705, 16, 1073]"
197,"[705, 1704, 1705, 510, 1363]"
198,"[1277, 1125, 926, 1079, 1137]"
199,"[952, 1659, 1747, 863, 865]"
200,"[1113, 688, 1884, 163, 937]"
201,"[1704, 165, 166, 1705, 1748]"
202,"[1900, 101, 1915, 1750, 922]"
203,"[878, 922, 101, 1269, 1756]"
204,"[1607, 1517, 97, 96, 1157]"
205,"[163, 125, 1915, 116, 98]"
206,"[1705, 1704, 1762, 1758, 1516]"
207,"[438, 1636, 16, 291, 116]"
208,"[692, 846, 1032, 1762, 1758]"
209,"[587, 862, 98, 1924, 1603]"
210,"[1050, 737, 719, 1018, 959]"
211,"[1705, 1704, 1924, 98, 1762]"
212,"[1676, 1924, 116, 1071, 408]"
213,"[1185, 922, 1904, 1040, 455]"
214,"[1277, 451, 598, 596, 1705]"
215,"[1758, 1064, 1762, 1922, 1897]"
216,"[1907, 1910, 1064, 1615, 89]"
217,"[1570, 372, 1705, 1704, 1125]"
218,"[1899, 1041, 1775, 1526, 1907]"
219,"[165, 1733, 757, 669, 927]"
220,"[1721, 165, 98, 440, 108]"
221,"[1042, 692, 1613, 98, 409]"
222,"[1013, 945, 1705, 1704, 726]"
223,"[1769, 1704, 1705, 653, 1637]"
224,"[1567, 1192, 1907, 97, 96]"
225,"[1906, 1704, 1705, 1676, 1636]"
226,"[125, 1639, 1666, 926, 1690]"
227,"[168, 89, 164, 126, 1907]"
228,"[1705, 1704, 375, 1171, 1921]"
229,"[1732, 1704, 692, 1705, 97]"
230,"[1637, 360, 324, 1091, 1062]"
231,"[1758, 1762, 1760, 1761, 1662]"
232,"[1795, 1599, 321, 688, 697]"
233,"[455, 114, 1567, 16, 454]"
234,"[107, 927, 1905, 603, 1527]"
235,"[455, 1043, 677, 368, 1676]"
236,"[455, 438, 1636, 1907, 454]"
237,"[1705, 1704, 1758, 1907, 1926]"
238,"[677, 1043, 1758, 1762, 1761]"
239,"[439, 1636, 438, 455, 1086]"
240,"[715, 1014, 921, 937, 159]"
241,"[372, 1070, 368, 455, 1613]"
242,"[1025, 937, 159, 168, 1588]"
243,"[1567, 1907, 1705, 1704, 135]"
244,"[114, 922, 1896, 921, 1114]"
245,"[478, 1924, 1704, 1705, 922]"
246,"[1917, 116, 1070, 359, 455]"
247,"[1759, 1764, 1654, 1916, 250]"
248,"[372, 368, 1040, 321, 1259]"
249,"[455, 454, 1762, 1758, 846]"
250,"[7, 1772, 1708, 1856, 1857]"
251,"[1601, 692, 1762, 1758, 1704]"
252,"[1928, 1043, 125, 1916, 1271]"
253,"[411, 1173, 443, 1187, 697]"
254,"[116, 163, 164, 921, 1917]"
255,"[1704, 1705, 440, 1795, 107]"
256,"[1157, 409, 1613, 1186, 1035]"
257,"[1704, 1705, 677, 349, 363]"
258,"[1935, 1863, 1837, 1828, 1833]"
259,"[1915, 98, 1133, 1202, 410]"
260,"[406, 223, 407, 1079, 1086]"
261,"[1820, 1819, 1818, 1770, 1704]"
262,"[1761, 1760, 97, 96, 98]"
263,"[1025, 937, 159, 419, 921]"
264,"[333, 321, 878, 342, 1704]"
265,"[1924, 1753, 937, 1025, 159]"
266,"[106, 89, 369, 149, 1915]"
267,"[1762, 1758, 1617, 1721, 1555]"
268,"[438, 1636, 1924, 98, 97]"
269,"[368, 163, 862, 698, 683]"
270,"[379, 1190, 1731, 1098, 108]"
271,"[441, 343, 927, 1050, 1265]"
272,"[1488, 211, 937, 1025, 159]"
273,"[1915, 1014, 125, 333, 361]"
274,"[1157, 921, 1607, 1025, 937]"
275,"[363, 1609, 1157, 1705, 1704]"
276,"[1696, 290, 1704, 1705, 257]"
277,"[259, 1785, 1488, 1567, 1753]"
278,"[1113, 1083, 98, 527, 1637]"
279,"[1772, 1808, 1706, 1766, 1810]"
280,"[403, 307, 308, 1100, 765]"
281,"[372, 1157, 1896, 921, 1607]"
282,"[1704, 1705, 530, 1758, 1762]"
283,"[372, 368, 1910, 1196, 409]"
284,"[1607, 89, 1705, 1704, 1906]"
285,"[594, 1513, 1772, 361, 1753]"
286,"[1900, 1917, 125, 1131, 1674]"
287,"[368, 1157, 455, 692, 804]"
288,"[1313, 1705, 1704, 1904, 18]"
289,"[1675, 1676, 1153, 455, 1915]"
290,"[125, 1924, 478, 1705, 1704]"
291,"[1915, 677, 89, 1790, 1791]"
292,"[164, 118, 1173, 89, 171]"
293,"[420, 862, 1786, 1788, 1787]"
294,"[150, 1620, 1775, 1768, 1761]"
295,"[1917, 190, 478, 1639, 1924]"
296,"[1915, 89, 1043, 171, 677]"
297,"[1917, 890, 112, 455, 1758]"
298,"[819, 1904, 922, 455, 1774]"
299,"[60, 1884, 171, 1887, 789]"
300,"[866, 1249, 221, 776, 1185]"
301,"[1043, 1704, 1705, 371, 1249]"
302,"[1772, 1560, 1760, 1761, 349]"
303,"[1915, 98, 1301, 677, 1762]"
304,"[163, 164, 1113, 116, 921]"
305,"[1795, 1134, 1135, 603, 1137]"
306,"[1727, 1731, 1728, 375, 34]"
307,"[1306, 1257, 1258, 1370, 1363]"
308,"[1704, 1705, 175, 164, 149]"
309,"[1762, 1758, 116, 1768, 1775]"
310,"[1768, 1774, 1769, 1775, 60]"
311,"[501, 1748, 868, 618, 1915]"
312,"[409, 97, 96, 98, 1746]"
313,"[1915, 1705, 1704, 1721, 1777]"
314,"[442, 441, 300, 366, 298]"
315,"[1034, 162, 165, 928, 175]"
316,"[1704, 1705, 608, 1725, 768]"
317,"[455, 1884, 114, 16, 116]"
318,"[1915, 101, 1900, 1676, 890]"
319,"[116, 455, 114, 1917, 1884]"
320,"[1932, 1704, 1705, 530, 190]"
321,"[116, 1915, 1924, 1917, 455]"
322,"[1157, 257, 692, 368, 455]"
323,"[149, 728, 1488, 1029, 144]"
324,"[455, 454, 1704, 1705, 98]"
325,"[1763, 1772, 1886, 1301, 1068]"
326,"[1607, 1157, 705, 761, 366]"
327,"[1014, 1071, 1924, 96, 97]"
328,"[938, 921, 1025, 159, 937]"
329,"[341, 1795, 1705, 1704, 688]"
330,"[1863, 1915, 1837, 1833, 1828]"
331,"[1038, 1750, 361, 371, 1762]"
332,"[1636, 438, 1609, 1677, 1699]"
333,"[1192, 1704, 1705, 1615, 98]"
334,"[1607, 1517, 1157, 98, 1639]"
335,"[164, 216, 1196, 108, 171]"
336,"[1028, 1925, 101, 329, 1738]"
337,"[1699, 60, 1795, 1704, 1705]"
338,"[409, 1041, 620, 470, 171]"
339,"[1570, 372, 368, 198, 1064]"
340,"[1907, 455, 1662, 454, 114]"
341,"[372, 1750, 1676, 89, 113]"
342,"[1902, 1713, 98, 97, 96]"
343,"[114, 454, 455, 116, 1192]"
344,"[372, 164, 116, 1570, 618]"
345,"[309, 1269, 1280, 1096, 1299]"
346,"[1915, 455, 96, 97, 98]"
347,"[693, 692, 1601, 1277, 888]"
348,"[1915, 223, 1651, 677, 406]"
349,"[1098, 116, 455, 114, 1884]"
350,"[1769, 1775, 1768, 1760, 1758]"
351,"[1924, 97, 96, 98, 1746]"
352,"[372, 1570, 455, 89, 368]"
353,"[472, 1036, 1701, 415, 2]"
354,"[164, 937, 1025, 159, 1612]"
355,"[97, 96, 98, 677, 455]"
356,"[1915, 620, 470, 885, 1676]"
357,"[163, 1924, 164, 921, 455]"
358,"[376, 677, 688, 34, 1810]"
359,"[1705, 1704, 890, 112, 101]"
360,"[1917, 890, 112, 1157, 1599]"
361,"[1900, 1705, 1026, 1116, 1030]"
362,"[1917, 1599, 1277, 1157, 1762]"
363,"[1900, 1676, 101, 890, 112]"
364,"[1915, 1762, 98, 97, 96]"
365,"[175, 164, 921, 165, 163]"
366,"[1135, 1795, 1134, 1137, 1887]"
367,"[1270, 855, 1658, 692, 98]"
368,"[1026, 1775, 1768, 1836, 1832]"
369,"[1023, 398, 89, 1290, 1861]"
370,"[1775, 1760, 1761, 1768, 1769]"
371,"[368, 1137, 1157, 1704, 1705]"
372,"[73, 171, 904, 1670, 749]"
373,"[323, 221, 411, 1690, 1139]"
374,"[1014, 1296, 1281, 1761, 1760]"
375,"[1752, 1524, 1041, 1525, 1559]"
376,"[1071, 1014, 1091, 1637, 688]"
377,"[878, 295, 1637, 1915, 902]"
378,"[1705, 1704, 1758, 1760, 1316]"
379,"[1907, 1277, 478, 1064, 1705]"
380,"[96, 97, 98, 900, 1758]"
381,"[1607, 165, 1025, 937, 159]"
382,"[164, 163, 165, 478, 921]"
383,"[1062, 1761, 1760, 1762, 1758]"
384,"[1157, 1202, 410, 165, 166]"
385,"[722, 1017, 1066, 1599, 1043]"
386,"[1915, 292, 1774, 361, 1793]"
387,"[1567, 1609, 372, 363, 1185]"
388,"[1176, 1173, 1070, 344, 695]"
389,"[1704, 1068, 1705, 1118, 928]"
390,"[1915, 1066, 1277, 1073, 1662]"
391,"[1760, 361, 1762, 1758, 1273]"
392,"[188, 982, 113, 1681, 409]"
393,"[1915, 331, 1488, 1133, 1029]"
394,"[878, 922, 101, 1269, 1795]"
395,"[1567, 1775, 1768, 1907, 1192]"
396,"[349, 190, 688, 1190, 590]"
397,"[455, 60, 454, 1907, 114]"
398,"[1704, 1705, 1906, 1676, 926]"
399,"[60, 868, 1924, 1793, 1792]"
400,"[1072, 1762, 1705, 1704, 1756]"
401,"[1059, 688, 1705, 1704, 1086]"
402,"[438, 1636, 1915, 116, 455]"
403,"[98, 97, 96, 1746, 102]"
404,"[347, 1277, 1769, 1775, 258]"
405,"[1705, 1704, 511, 1809, 1835]"
406,"[455, 1157, 1277, 851, 692]"
407,"[1704, 1705, 1260, 1259, 1253]"
408,"[1902, 1705, 1704, 692, 455]"
409,"[1760, 1704, 1705, 1655, 1761]"
410,"[1671, 1616, 1745, 1041, 1907]"
411,"[1030, 1699, 664, 1675, 1676]"
412,"[1601, 692, 1726, 846, 125]"
413,"[204, 1014, 1041, 202, 962]"
414,"[59, 126, 1297, 124, 780]"
415,"[1570, 906, 135, 1711, 372]"
416,"[116, 1025, 159, 937, 164]"
417,"[1752, 1618, 1704, 1705, 1750]"
418,"[1042, 1018, 1054, 919, 195]"
419,"[1157, 1186, 1769, 1035, 1636]"
420,"[1651, 1148, 924, 1761, 1760]"
421,"[108, 1705, 1704, 1041, 1650]"
422,"[1627, 159, 937, 1025, 922]"
423,"[594, 1513, 1340, 1772, 542]"
424,"[1607, 1705, 1704, 98, 1299]"
425,"[1750, 1705, 1704, 164, 921]"
426,"[365, 398, 906, 334, 446]"
427,"[371, 1040, 451, 440, 1676]"
428,"[259, 1157, 1319, 368, 1924]"
429,"[1727, 1728, 98, 97, 96]"
430,"[211, 1488, 1042, 1026, 1018]"
431,"[361, 925, 365, 398, 603]"
432,"[478, 98, 96, 97, 1924]"
433,"[1915, 98, 1137, 677, 1705]"
434,"[1025, 937, 159, 921, 1613]"
435,"[372, 1705, 1704, 1567, 1761]"
436,"[1704, 1705, 1659, 79, 1651]"
437,"[933, 1705, 1704, 1474, 511]"
438,"[1030, 1916, 1760, 1761, 1768]"
439,"[1772, 1580, 1486, 1516, 98]"
440,"[1917, 890, 112, 1758, 455]"
441,"[108, 1721, 1915, 1761, 1760]"
442,"[89, 124, 1761, 1760, 1904]"
443,"[372, 1157, 1760, 1609, 1024]"
444,"[372, 455, 1157, 454, 1042]"
445,"[376, 677, 1054, 377, 688]"
446,"[379, 1133, 1902, 1045, 1001]"
447,"[1249, 1915, 1704, 1705, 1021]"
448,"[922, 125, 97, 96, 1758]"
449,"[1071, 89, 1587, 1748, 868]"
450,"[1705, 1704, 1041, 1193, 1909]"
451,"[455, 692, 165, 1704, 1705]"
452,"[1917, 289, 1705, 1704, 1762]"
453,"[1902, 1917, 101, 692, 1018]"
454,"[878, 922, 1041, 925, 162]"
455,"[259, 224, 261, 1317, 1567]"
456,"[1915, 919, 1192, 97, 96]"
457,"[1928, 1676, 1916, 116, 1043]"
458,"[1924, 1102, 97, 96, 98]"
459,"[1739, 309, 1118, 1083, 1906]"
460,"[1863, 1833, 1837, 1828, 1915]"
461,"[1011, 1650, 734, 727, 726]"
462,"[437, 1135, 1284, 98, 97]"
463,"[175, 1713, 674, 919, 1120]"
464,"[1750, 455, 125, 1924, 116]"
465,"[1570, 1769, 372, 1775, 1768]"
466,"[926, 164, 165, 1068, 163]"
467,"[73, 1303, 1250, 1764, 1759]"
468,"[1761, 1760, 1277, 349, 1758]"
469,"[1570, 372, 368, 1733, 1064]"
470,"[811, 1192, 1071, 1611, 1762]"
471,"[1277, 1250, 291, 1677, 1255]"
472,"[125, 1113, 1062, 1921, 171]"
473,"[1042, 197, 402, 1705, 1704]"
474,"[278, 1052, 1752, 349, 265]"
475,"[688, 1915, 677, 376, 952]"
476,"[594, 1513, 542, 1580, 1828]"
477,"[1763, 1765, 1777, 1758, 1762]"
478,"[1034, 1900, 1927, 1543, 165]"
479,"[1269, 1758, 98, 96, 97]"
480,"[455, 171, 705, 165, 164]"
481,"[1250, 79, 1253, 1637, 1053]"
482,"[1761, 1617, 455, 1760, 1762]"
483,"[1607, 441, 1157, 98, 768]"
484,"[1902, 164, 163, 692, 116]"
485,"[1748, 868, 1071, 1705, 1704]"
486,"[1607, 1517, 1157, 97, 96]"
487,"[1907, 888, 116, 125, 438]"
488,"[1762, 1758, 1612, 1034, 409]"
489,"[97, 96, 98, 1853, 664]"
490,"[1915, 1917, 98, 116, 455]"
491,"[1549, 165, 164, 1551, 1915]"
492,"[372, 1155, 368, 819, 1608]"
493,"[1900, 101, 922, 96, 97]"
494,"[1273, 447, 697, 1157, 1192]"
495,"[1820, 1819, 1818, 1769, 922]"
496,"[1021, 1740, 781, 706, 1910]"
497,"[455, 164, 89, 1750, 98]"
498,"[1041, 175, 921, 937, 159]"
499,"[1192, 116, 1662, 692, 114]"
500,"[360, 1767, 1662, 319, 1277]"
501,"[126, 447, 1273, 1125, 743]"
502,"[455, 1370, 1358, 1363, 1579]"
503,"[679, 1762, 643, 1910, 682]"
504,"[1030, 922, 321, 164, 1752]"
505,"[1022, 1019, 1889, 360, 477]"
506,"[1246, 1772, 1769, 1758, 1762]"
507,"[1277, 1086, 357, 1196, 1936]"
508,"[1704, 1705, 1185, 1906, 1064]"
509,"[97, 96, 98, 922, 1758]"
510,"[1044, 1917, 757, 455, 669]"
511,"[1762, 1147, 114, 1567, 455]"
512,"[1202, 410, 455, 1607, 372]"
513,"[953, 219, 1041, 166, 952]"
514,"[773, 1056, 1277, 1907, 108]"
515,"[165, 113, 409, 89, 164]"
516,"[455, 116, 1884, 408, 1733]"
517,"[410, 1202, 455, 164, 165]"
518,"[1915, 1917, 922, 1752, 1030]"
519,"[250, 1727, 1731, 1015, 220]"
520,"[1067, 1704, 1705, 1043, 1884]"
521,"[1570, 372, 1705, 1704, 1125]"
522,"[1786, 1825, 1792, 1790, 1791]"
523,"[1915, 1752, 677, 1026, 1704]"
524,"[1752, 1766, 1202, 410, 851]"
525,"[1917, 116, 326, 1924, 455]"
526,"[291, 1705, 1704, 1713, 1068]"
527,"[410, 1202, 79, 258, 926]"
528,"[211, 257, 1270, 143, 1127]"
529,"[1772, 1041, 594, 1026, 159]"
530,"[1705, 1704, 1070, 1899, 440]"
531,"[1915, 1133, 1079, 357, 294]"
532,"[922, 1607, 164, 98, 116]"
533,"[368, 1157, 1924, 455, 89]"
534,"[1030, 1068, 304, 1306, 1761]"
535,"[1705, 1704, 1769, 1768, 1775]"
536,"[73, 1207, 1705, 1704, 37]"
537,"[163, 116, 921, 454, 455]"
538,"[478, 1924, 60, 98, 96]"
539,"[1785, 1317, 1567, 224, 259]"
540,"[1676, 113, 455, 920, 1750]"
541,"[98, 96, 97, 1639, 166]"
542,"[1129, 440, 1040, 451, 371]"
543,"[1676, 125, 1299, 1277, 902]"
544,"[1768, 478, 1775, 1705, 1704]"
545,"[98, 1705, 1704, 1607, 79]"
546,"[1261, 966, 165, 164, 334]"
547,"[1157, 96, 1607, 98, 97]"
548,"[1924, 1607, 819, 928, 116]"
549,"[1705, 552, 1704, 1761, 1760]"
550,"[1828, 1833, 1837, 1935, 1202]"
551,"[98, 1043, 96, 97, 165]"
552,"[1067, 698, 1050, 1066, 1056]"
553,"[1607, 705, 1186, 368, 765]"
554,"[1157, 1705, 1704, 1607, 97]"
555,"[360, 1536, 116, 190, 1899]"
556,"[1924, 190, 455, 1761, 1760]"
557,"[1567, 372, 1157, 1705, 1704]"
558,"[1924, 96, 97, 98, 1746]"
559,"[1071, 811, 1807, 321, 322]"
560,"[1769, 1768, 1775, 1758, 1762]"
561,"[116, 114, 1917, 1705, 1704]"
562,"[1900, 1915, 1676, 1917, 101]"
563,"[1833, 1837, 1828, 1516, 1706]"
564,"[163, 116, 1924, 164, 921]"
565,"[922, 1620, 921, 164, 1027]"
566,"[1071, 413, 101, 1705, 1704]"
567,"[97, 96, 409, 1894, 1746]"
568,"[688, 1915, 677, 1900, 376]"
569,"[1907, 698, 1899, 1116, 862]"
570,"[1607, 124, 216, 1316, 1705]"
571,"[89, 1906, 106, 1899, 1528]"
572,"[1915, 1792, 1789, 1790, 1704]"
573,"[1676, 1750, 113, 455, 89]"
574,"[1567, 372, 135, 1880, 1705]"
575,"[1915, 868, 1748, 125, 20]"
576,"[1672, 371, 1704, 1705, 1821]"
577,"[1772, 1340, 1580, 441, 649]"
578,"[1897, 1922, 166, 113, 89]"
579,"[1924, 1762, 1773, 96, 97]"
580,"[1299, 260, 1001, 736, 1338]"
581,"[259, 256, 390, 1567, 1153]"
582,"[1674, 1550, 125, 1745, 1671]"
583,"[1616, 1671, 1745, 1907, 409]"
584,"[1705, 1704, 1112, 1884, 455]"
585,"[360, 1904, 1704, 1705, 124]"
586,"[206, 1705, 1704, 141, 212]"
587,"[1915, 1899, 116, 1526, 98]"
588,"[89, 1909, 624, 1193, 1704]"
589,"[1041, 125, 1907, 1659, 165]"
590,"[1762, 1758, 1068, 455, 1030]"
591,"[116, 1704, 1705, 438, 1636]"
592,"[982, 1760, 1761, 188, 461]"
593,"[1700, 862, 1786, 1787, 1788]"
594,"[1915, 1704, 1705, 98, 125]"
595,"[1917, 359, 455, 765, 762]"
596,"[1064, 163, 164, 921, 1112]"
597,"[1915, 1704, 1705, 1924, 1904]"
598,"[1704, 1705, 1808, 782, 1924]"
599,"[1915, 1704, 1705, 212, 1826]"
600,"[116, 1915, 1924, 125, 1032]"
601,"[1303, 1080, 1705, 1704, 1637]"
602,"[1742, 692, 89, 1543, 398]"
603,"[1246, 73, 692, 1708, 1772]"
604,"[1704, 1705, 1188, 1762, 1758]"
605,"[1917, 1915, 1042, 1916, 163]"
606,"[1900, 1927, 1752, 1705, 1704]"
607,"[776, 1756, 851, 108, 1185]"
608,"[677, 114, 688, 1750, 16]"
609,"[1762, 1758, 1705, 1704, 1924]"
610,"[692, 1142, 1861, 1855, 1846]"
611,"[1772, 427, 58, 57, 54]"
612,"[692, 846, 1726, 1277, 1601]"
