q_id,web_list
300,"[403, 480, 862, 432, 1704]"
301,"[862, 480, 1249, 1705, 1723]"
302,"[1317, 1290, 468, 587, 800]"
303,"[1249, 1197, 688, 1791, 1901]"
304,"[1112, 687, 1705, 1704, 455]"
305,"[403, 1320, 749, 1006, 667]"
306,"[16, 1567, 1063, 1727, 110]"
307,"[1320, 403, 1723, 501, 1363]"
308,"[1887, 480, 1723, 933, 66]"
309,"[114, 110, 116, 1193, 720]"
310,"[111, 135, 468, 866, 73]"
311,"[405, 1704, 1705, 1566, 672]"
312,"[749, 403, 866, 1670, 121]"
313,"[1825, 1249, 497, 1511, 1404]"
314,"[1264, 1265, 442, 441, 82]"
315,"[403, 1723, 282, 66, 111]"
316,"[403, 1723, 480, 511, 1705]"
317,"[1192, 114, 1610, 1312, 44]"
318,"[890, 112, 1114, 1620, 866]"
319,"[114, 16, 455, 1192, 116]"
320,"[403, 1723, 480, 1428, 73]"
321,"[890, 1604, 1611, 1924, 112]"
322,"[480, 37, 1823, 890, 687]"
323,"[403, 409, 1249, 432, 72]"
324,"[16, 1192, 455, 1611, 862]"
325,"[1246, 1317, 468, 1772, 501]"
326,"[1666, 672, 1607, 432, 1885]"
327,"[1896, 1904, 1192, 1611, 1599]"
328,"[405, 926, 857, 1202, 410]"
329,"[1063, 678, 1249, 787, 1359]"
330,"[1915, 890, 1902, 1552, 1344]"
331,"[468, 1163, 1197, 1772, 808]"
332,"[1249, 1677, 60, 114, 405]"
333,"[403, 808, 1192, 1904, 1906]"
334,"[1607, 403, 1903, 164, 444]"
335,"[1249, 432, 926, 165, 1924]"
336,"[1717, 111, 403, 1428, 1320]"
337,"[403, 1566, 405, 1249, 605]"
338,"[89, 926, 922, 165, 1907]"
339,"[1904, 1566, 1903, 403, 1659]"
340,"[16, 114, 1611, 1192, 1884]"
341,"[1192, 18, 1534, 471, 1904]"
342,"[1902, 749, 161, 1885, 789]"
343,"[114, 1192, 16, 116, 455]"
344,"[413, 82, 1192, 1708, 116]"
345,"[1659, 403, 1269, 444, 405]"
346,"[1915, 165, 164, 98, 102]"
347,"[1192, 116, 692, 114, 110]"
348,"[1825, 1915, 430, 749, 265]"
349,"[1192, 114, 1910, 1112, 890]"
350,"[1907, 1561, 890, 588, 1555]"
351,"[1192, 1112, 1312, 1521, 455]"
352,"[1567, 1192, 614, 29, 1613]"
353,"[1006, 313, 1741, 1297, 861]"
354,"[403, 165, 866, 808, 102]"
355,"[409, 102, 1746, 672, 926]"
356,"[823, 1249, 1666, 430, 403]"
357,"[1192, 455, 114, 1610, 605]"
358,"[1320, 72, 403, 1670, 749]"
359,"[1904, 890, 1192, 112, 1604]"
360,"[890, 1887, 1191, 1249, 1891]"
361,"[1885, 1887, 410, 121, 1202]"
362,"[890, 1891, 1887, 1191, 1599]"
363,"[890, 112, 1904, 1192, 113]"
364,"[93, 1249, 121, 866, 89]"
365,"[403, 480, 1723, 111, 121]"
366,"[403, 1320, 749, 667, 1006]"
367,"[901, 1249, 1557, 432, 1896]"
368,"[1705, 1704, 1830, 1834, 1871]"
369,"[514, 1903, 511, 135, 403]"
370,"[853, 1723, 1705, 1704, 370]"
371,"[1721, 1871, 1834, 1704, 1705]"
372,"[403, 73, 1320, 866, 749]"
373,"[1789, 1791, 1790, 789, 403]"
374,"[687, 1705, 1704, 1521, 1112]"
375,"[73, 282, 111, 468, 403]"
376,"[1896, 1704, 1705, 1599, 1191]"
377,"[403, 1566, 902, 1676, 1299]"
378,"[480, 1461, 1249, 903, 691]"
379,"[1887, 43, 650, 884, 1899]"
380,"[1567, 1612, 1904, 1620, 1615]"
381,"[1666, 672, 1249, 1607, 1608]"
382,"[1249, 1924, 60, 1907, 102]"
383,"[1567, 480, 1898, 1607, 1885]"
384,"[789, 1909, 672, 1193, 1885]"
385,"[587, 590, 593, 588, 597]"
386,"[789, 851, 480, 579, 590]"
387,"[1249, 1611, 1567, 672, 1607]"
388,"[696, 695, 78, 1904, 1176]"
389,"[403, 121, 1257, 1118, 409]"
390,"[403, 1279, 282, 73, 1915]"
391,"[114, 1192, 1904, 1600, 1270]"
392,"[1922, 1897, 89, 1567, 409]"
393,"[403, 1197, 1317, 73, 409]"
394,"[892, 110, 480, 1760, 1613]"
395,"[1567, 16, 1896, 135, 1904]"
396,"[587, 818, 590, 349, 1578]"
397,"[114, 1192, 1926, 455, 110]"
398,"[403, 1197, 1249, 405, 1566]"
399,"[866, 1527, 89, 695, 93]"
400,"[1887, 121, 1894, 480, 1249]"
401,"[688, 789, 409, 658, 165]"
402,"[1772, 16, 1192, 1246, 1197]"
403,"[1249, 1192, 687, 1721, 1705]"
404,"[403, 73, 1006, 1317, 1320]"
405,"[480, 111, 73, 1723, 511]"
406,"[1906, 672, 102, 1746, 432]"
407,"[403, 444, 73, 282, 1723]"
408,"[692, 1902, 1924, 890, 1904]"
409,"[480, 1249, 748, 1885, 844]"
410,"[1566, 1699, 1911, 78, 734]"
411,"[405, 1249, 1566, 1302, 403]"
412,"[1611, 1604, 1249, 888, 1192]"
413,"[403, 1834, 1871, 1831, 1832]"
414,"[688, 789, 751, 1695, 876]"
415,"[73, 468, 135, 111, 480]"
416,"[1192, 1904, 116, 1536, 1112]"
417,"[1249, 93, 121, 430, 1261]"
418,"[165, 1677, 1202, 410, 408]"
419,"[403, 432, 672, 1723, 66]"
420,"[66, 1620, 165, 287, 755]"
421,"[1249, 213, 259, 721, 199]"
422,"[1742, 480, 28, 1704, 1705]"
423,"[594, 1320, 1363, 1513, 542]"
424,"[403, 1659, 1666, 672, 405]"
425,"[1666, 444, 1885, 672, 1291]"
426,"[789, 672, 1197, 688, 403]"
427,"[116, 114, 1676, 1248, 1192]"
428,"[1319, 164, 1604, 1063, 615]"
429,"[1549, 1697, 1551, 1738, 171]"
430,"[1249, 403, 409, 121, 1511]"
431,"[72, 1753, 1754, 1829, 1827]"
432,"[1604, 1192, 1249, 1884, 102]"
433,"[1915, 1344, 102, 1269, 1607]"
434,"[1193, 1613, 1885, 1904, 1909]"
435,"[1567, 403, 808, 1607, 1249]"
436,"[403, 405, 409, 1566, 1249]"
437,"[511, 1723, 403, 480, 111]"
438,"[1249, 1592, 1620, 121, 409]"
439,"[1317, 1320, 1363, 468, 587]"
440,"[1904, 860, 890, 1906, 1249]"
441,"[587, 471, 23, 590, 593]"
442,"[660, 866, 639, 1723, 1725]"
443,"[1249, 1063, 660, 1567, 480]"
444,"[455, 1192, 102, 606, 16]"
445,"[1830, 1871, 1834, 1302, 1704]"
446,"[1204, 1001, 1006, 1123, 607]"
447,"[1249, 430, 1261, 1256, 1721]"
448,"[1249, 430, 1604, 1606, 408]"
449,"[1904, 113, 164, 124, 922]"
450,"[1193, 672, 403, 1885, 159]"
451,"[1666, 672, 432, 1659, 1291]"
452,"[93, 1114, 1887, 95, 866]"
453,"[1902, 101, 605, 112, 692]"
454,"[866, 1705, 1704, 1823, 121]"
455,"[248, 480, 228, 995, 734]"
456,"[43, 1896, 1922, 1897, 1904]"
457,"[890, 1676, 112, 1906, 124]"
458,"[1915, 1675, 1676, 171, 1001]"
459,"[403, 1659, 405, 1906, 98]"
460,"[1705, 1704, 1300, 405, 1825]"
461,"[82, 16, 73, 1772, 468]"
462,"[672, 1249, 1901, 1746, 1791]"
463,"[866, 1913, 1887, 1818, 1819]"
464,"[1249, 60, 1676, 1604, 926]"
465,"[73, 403, 282, 468, 111]"
466,"[405, 926, 1885, 624, 1073]"
467,"[73, 403, 111, 468, 480]"
468,"[9, 36, 18, 1709, 413]"
469,"[1904, 113, 1192, 1696, 1697]"
470,"[413, 415, 811, 24, 1192]"
471,"[1677, 1255, 1277, 124, 922]"
472,"[16, 110, 1772, 860, 1567]"
473,"[1592, 1202, 410, 165, 405]"
474,"[1632, 853, 1007, 250, 265]"
475,"[1249, 102, 898, 688, 1746]"
476,"[621, 595, 594, 1463, 593]"
477,"[403, 1566, 1077, 866, 431]"
478,"[1612, 866, 121, 1914, 1904]"
479,"[1192, 890, 1904, 112, 102]"
480,"[1666, 444, 432, 672, 1607]"
481,"[403, 444, 1659, 808, 688]"
482,"[1192, 455, 16, 1610, 116]"
483,"[1607, 672, 1666, 1277, 1659]"
484,"[890, 692, 1902, 1192, 455]"
485,"[1069, 868, 1748, 248, 1620]"
486,"[1607, 480, 1903, 403, 444]"
487,"[16, 165, 1567, 888, 901]"
488,"[672, 167, 928, 169, 929]"
489,"[1028, 167, 1029, 928, 169]"
490,"[1249, 1604, 102, 1617, 430]"
491,"[1611, 216, 102, 1746, 1582]"
492,"[1607, 1277, 1659, 672, 1637]"
493,"[102, 1746, 1404, 216, 1249]"
494,"[890, 1249, 1581, 687, 1192]"
495,"[1894, 1890, 789, 95, 851]"
496,"[1696, 1733, 1911, 1263, 213]"
497,"[1192, 789, 1607, 672, 1885]"
498,"[102, 165, 922, 1620, 1746]"
499,"[1192, 114, 1904, 692, 116]"
500,"[403, 73, 111, 738, 1091]"
501,"[114, 1192, 1600, 110, 1921]"
502,"[501, 1334, 1363, 1249, 1723]"
503,"[111, 480, 1704, 1705, 1600]"
504,"[866, 1887, 884, 410, 1620]"
505,"[340, 1632, 1889, 1019, 228]"
506,"[1290, 110, 1317, 1246, 16]"
507,"[1295, 1666, 1279, 1636, 78]"
508,"[903, 1906, 866, 1926, 1040]"
509,"[1249, 1611, 93, 866, 121]"
510,"[798, 1772, 42, 621, 1264]"
511,"[114, 890, 116, 455, 454]"
512,"[1192, 1607, 1567, 1904, 926]"
513,"[282, 73, 403, 66, 866]"
514,"[1677, 1604, 165, 672, 692]"
515,"[89, 926, 165, 1695, 1249]"
516,"[1676, 890, 408, 1249, 1604]"
517,"[444, 1666, 1904, 432, 403]"
518,"[1620, 672, 902, 1676, 1612]"
519,"[16, 1567, 1192, 1896, 808]"
520,"[647, 1887, 688, 1655, 1705]"
521,"[1246, 1708, 73, 413, 803]"
522,"[1249, 1511, 1363, 749, 1592]"
523,"[430, 1256, 1261, 1259, 405]"
524,"[672, 1666, 403, 1885, 1202]"
525,"[171, 1544, 1618, 1639, 1534]"
526,"[1904, 1604, 866, 102, 1275]"
527,"[409, 167, 928, 169, 929]"
528,"[1613, 1696, 110, 1270, 692]"
529,"[1320, 403, 1834, 1871, 1772]"
530,"[1904, 1192, 102, 455, 1599]"
531,"[1766, 1825, 1880, 1077, 1830]"
532,"[444, 1607, 1269, 1659, 672]"
533,"[16, 1567, 1192, 1249, 1063]"
534,"[1723, 501, 1788, 1787, 304]"
535,"[789, 1249, 1887, 1885, 405]"
536,"[403, 480, 1723, 111, 1317]"
537,"[455, 116, 1192, 454, 114]"
538,"[1028, 167, 1029, 928, 169]"
539,"[480, 1317, 468, 903, 403]"
540,"[1709, 18, 1742, 9, 36]"
541,"[403, 405, 1639, 672, 1299]"
542,"[16, 1192, 114, 455, 116]"
543,"[1915, 1906, 1202, 410, 165]"
544,"[1567, 1193, 1885, 1753, 672]"
545,"[1666, 1607, 672, 403, 1885]"
546,"[672, 1666, 1640, 1906, 444]"
547,"[432, 1607, 480, 1666, 1871]"
548,"[606, 790, 1290, 1249, 1063]"
549,"[16, 1760, 1705, 860, 1761]"
550,"[1666, 1695, 1202, 410, 1073]"
551,"[403, 1885, 405, 1073, 1202]"
552,"[1567, 1904, 1192, 1896, 110]"
553,"[1666, 1659, 403, 672, 1607]"
554,"[1666, 1607, 403, 1249, 672]"
555,"[1536, 116, 18, 1489, 1907]"
556,"[16, 114, 1192, 110, 890]"
557,"[1567, 1249, 1607, 866, 121]"
558,"[114, 1924, 455, 890, 124]"
559,"[1896, 1904, 1899, 1887, 43]"
560,"[1752, 853, 1818, 1819, 1820]"
561,"[890, 114, 1192, 1604, 1611]"
562,"[112, 890, 1675, 113, 101]"
563,"[1317, 365, 1290, 403, 1705]"
564,"[114, 116, 455, 1192, 16]"
565,"[1620, 1890, 287, 1887, 147]"
566,"[890, 112, 102, 1636, 113]"
567,"[749, 866, 121, 1887, 480]"
568,"[1750, 925, 167, 928, 931]"
569,"[1904, 1899, 1613, 1567, 113]"
570,"[403, 1249, 926, 432, 925]"
571,"[1906, 1191, 1899, 1528, 1588]"
572,"[1915, 102, 112, 165, 1676]"
573,"[890, 89, 1604, 112, 1676]"
574,"[1567, 432, 1607, 866, 901]"
575,"[1903, 113, 1915, 1363, 786]"
576,"[1764, 1428, 72, 1723, 738]"
577,"[401, 739, 441, 649, 782]"
578,"[164, 1249, 165, 89, 113]"
579,"[1887, 890, 93, 1904, 89]"
580,"[403, 1202, 410, 866, 1338]"
581,"[866, 1567, 403, 1604, 1906]"
582,"[1295, 98, 1620, 1670, 1825]"
583,"[409, 102, 1527, 410, 1202]"
584,"[1312, 1112, 455, 16, 1192]"
585,"[403, 892, 1704, 1705, 1073]"
586,"[165, 1249, 926, 1915, 922]"
587,"[890, 1192, 112, 1899, 1604]"
588,"[403, 866, 1249, 672, 1705]"
589,"[1639, 405, 470, 620, 444]"
590,"[1560, 1766, 1169, 395, 1091]"
591,"[1705, 1704, 687, 1761, 1760]"
592,"[1613, 102, 1903, 3, 1604]"
593,"[480, 1249, 1887, 1723, 403]"
594,"[1915, 165, 451, 171, 102]"
595,"[18, 798, 1709, 1772, 648]"
596,"[1312, 1884, 464, 1112, 114]"
597,"[1246, 1904, 113, 95, 112]"
598,"[1118, 1560, 410, 1202, 514]"
599,"[403, 1249, 111, 1705, 1704]"
600,"[1676, 1202, 410, 1677, 1639]"
601,"[672, 444, 1202, 410, 1640]"
602,"[1249, 1648, 430, 930, 1832]"
603,"[73, 1708, 1772, 1320, 1006]"
604,"[660, 1772, 468, 1163, 1063]"
605,"[1202, 167, 928, 169, 929]"
606,"[1114, 1887, 866, 1723, 1249]"
607,"[480, 1249, 121, 1704, 1705]"
608,"[54, 57, 58, 16, 691]"
609,"[114, 116, 1192, 890, 1705]"
610,"[1701, 688, 1670, 751, 171]"
611,"[480, 1723, 468, 1317, 111]"
612,"[1192, 692, 116, 1904, 114]"
613,"[114, 890, 1604, 1192, 116]"
614,"[73, 480, 1742, 1246, 403]"
615,"[1825, 1832, 1249, 1836, 1873]"
616,"[1637, 1676, 403, 405, 902]"
617,"[135, 132, 1203, 765, 770]"
618,"[480, 111, 1249, 1554, 1887]"
619,"[78, 1295, 1906, 1066, 1904]"
620,"[1317, 111, 1717, 1290, 403]"
