q_id,web_list
58,"[97, 96, 692, 675, 759]"
59,"[1161, 455, 1169, 1869, 958]"
60,"[1926, 1899, 116, 615, 1147]"
61,"[1704, 1705, 1567, 808, 403]"
62,"[1753, 919, 1832, 898, 34]"
63,"[868, 1748, 890, 112, 98]"
64,"[1567, 1927, 1705, 1704, 1076]"
65,"[1014, 1705, 1704, 149, 403]"
66,"[1675, 1765, 1777, 408, 1272]"
67,"[1733, 1737, 615, 1935, 931]"
68,"[1119, 922, 1073, 1866, 314]"
69,"[1915, 1659, 926, 165, 1202]"
70,"[1896, 435, 274, 1705, 1704]"
71,"[1907, 1025, 937, 159, 89]"
72,"[913, 145, 916, 148, 140]"
73,"[140, 145, 916, 148, 913]"
74,"[1030, 1704, 1705, 112, 890]"
75,"[926, 341, 1025, 937, 159]"
76,"[1915, 89, 98, 409, 1746]"
77,"[408, 1675, 1676, 728, 171]"
78,"[1746, 102, 1907, 1070, 451]"
79,"[424, 911, 728, 403, 985]"
80,"[1921, 424, 1916, 808, 1761]"
81,"[1762, 1758, 1175, 1705, 341]"
82,"[1915, 1907, 1249, 1202, 410]"
83,"[1915, 455, 89, 1676, 165]"
84,"[1196, 1042, 374, 920, 1746]"
85,"[265, 1250, 1135, 1133, 1298]"
86,"[338, 435, 1586, 81, 1772]"
87,"[1916, 1118, 1076, 928, 1616]"
88,"[1567, 1896, 1607, 97, 96]"
89,"[1091, 959, 1675, 1916, 1303]"
90,"[1765, 1202, 410, 1746, 409]"
91,"[928, 1025, 937, 159, 165]"
92,"[1192, 114, 455, 116, 16]"
93,"[1799, 1782, 1781, 1798, 367]"
94,"[1750, 1070, 440, 1924, 89]"
95,"[1910, 1915, 113, 112, 101]"
96,"[1131, 89, 199, 365, 1290]"
97,"[1915, 365, 148, 147, 1704]"
98,"[1071, 730, 1676, 1193, 887]"
99,"[618, 1753, 154, 1705, 1704]"
100,"[1070, 1025, 937, 159, 165]"
101,"[1185, 1917, 1675, 1094, 408]"
102,"[1704, 1705, 1795, 403, 1753]"
103,"[1044, 1043, 1041, 1039, 1038]"
104,"[1125, 455, 454, 1567, 1192]"
105,"[1772, 1910, 1828, 1837, 1833]"
106,"[1915, 125, 1676, 408, 1690]"
107,"[1148, 658, 1733, 371, 747]"
108,"[1760, 828, 30, 1705, 1704]"
109,"[380, 165, 692, 1704, 1299]"
110,"[98, 97, 96, 126, 1299]"
111,"[1915, 1277, 1202, 410, 435]"
112,"[1025, 937, 921, 159, 164]"
113,"[961, 1085, 192, 435, 946]"
114,"[1915, 101, 1900, 437, 416]"
115,"[396, 370, 1766, 347, 1831]"
116,"[1041, 165, 98, 97, 96]"
117,"[1257, 1905, 1627, 1527, 1907]"
118,"[705, 1704, 1705, 1795, 403]"
119,"[1067, 906, 1536, 1750, 98]"
120,"[290, 442, 441, 1705, 1704]"
121,"[1676, 1750, 455, 108, 1202]"
122,"[1704, 1705, 203, 1753, 1795]"
123,"[451, 1924, 890, 112, 1192]"
124,"[1705, 1775, 1768, 959, 1085]"
125,"[1705, 1704, 372, 1758, 83]"
126,"[1249, 1749, 60, 1672, 1631]"
127,"[1025, 937, 159, 165, 921]"
128,"[1112, 114, 406, 407, 16]"
129,"[1724, 108, 455, 1025, 937]"
130,"[1762, 1916, 1299, 1761, 1760]"
131,"[584, 471, 1246, 1705, 1704]"
132,"[1907, 1704, 1609, 1885, 1029]"
133,"[164, 921, 455, 1704, 60]"
134,"[1043, 1924, 1249, 1907, 1536]"
135,"[1704, 1705, 1795, 480, 403]"
136,"[1649, 1918, 979, 1085, 1758]"
137,"[97, 96, 1607, 1638, 959]"
138,"[1567, 1040, 1133, 1705, 1704]"
139,"[1724, 98, 97, 96, 692]"
140,"[1041, 1762, 89, 1290, 1536]"
141,"[164, 141, 1025, 937, 159]"
142,"[1926, 862, 1627, 1899, 1526]"
143,"[165, 1924, 98, 97, 409]"
144,"[1188, 698, 259, 1147, 856]"
145,"[1895, 290, 191, 950, 959]"
146,"[1918, 979, 211, 1085, 1705]"
147,"[1936, 930, 1865, 1907, 1670]"
148,"[1030, 1753, 1761, 1147, 996]"
149,"[1070, 372, 1627, 455, 1899]"
150,"[1488, 1567, 1705, 1704, 694]"
151,"[1915, 922, 1906, 98, 925]"
152,"[1066, 1113, 292, 1761, 1760]"
153,"[408, 1915, 1907, 1746, 926]"
154,"[1705, 1704, 1756, 1795, 1752]"
155,"[1726, 1705, 1704, 846, 1277]"
156,"[1753, 154, 961, 73, 1085]"
157,"[920, 1125, 1903, 1202, 410]"
158,"[1071, 1069, 455, 454, 1899]"
159,"[1273, 447, 692, 116, 1705]"
160,"[980, 164, 670, 1907, 1344]"
161,"[1071, 1064, 619, 811, 465]"
162,"[97, 96, 1567, 1704, 1705]"
163,"[106, 1567, 1769, 1705, 1704]"
164,"[722, 1766, 1772, 587, 1705]"
165,"[1704, 1705, 1762, 211, 1752]"
166,"[1875, 1705, 1895, 1704, 1015]"
167,"[651, 653, 628, 656, 663]"
168,"[288, 190, 389, 370, 675]"
169,"[136, 773, 1696, 165, 164]"
170,"[1758, 1772, 1841, 1840, 1839]"
171,"[904, 1927, 319, 954, 1536]"
172,"[1907, 1526, 1567, 16, 1910]"
173,"[856, 1050, 1916, 1636, 935]"
174,"[1115, 1526, 1927, 1155, 89]"
175,"[97, 96, 922, 98, 1746]"
176,"[1915, 1184, 125, 1001, 917]"
177,"[937, 159, 1025, 1303, 1705]"
178,"[125, 1536, 1067, 89, 890]"
179,"[1795, 320, 1850, 1849, 1848]"
180,"[1915, 1662, 1202, 410, 1916]"
181,"[1775, 1768, 435, 374, 1910]"
182,"[102, 454, 455, 1627, 1899]"
183,"[1915, 101, 408, 890, 112]"
184,"[1915, 1157, 926, 1916, 1273]"
185,"[1704, 608, 108, 1249, 848]"
186,"[1724, 97, 96, 409, 692]"
187,"[1526, 89, 1899, 113, 1926]"
188,"[116, 1760, 1761, 377, 455]"
189,"[1762, 1758, 1704, 1705, 1085]"
190,"[1915, 1185, 1675, 408, 1344]"
191,"[1710, 1760, 1758, 1064, 1550]"
192,"[971, 1727, 1704, 1202, 410]"
193,"[368, 1752, 1077, 1915, 1280]"
194,"[1746, 1753, 1921, 1910, 1627]"
195,"[1675, 1704, 1831, 1077, 297]"
196,"[1762, 1758, 16, 934, 920]"
197,"[1704, 1705, 705, 403, 1795]"
198,"[1277, 1915, 1921, 926, 435]"
199,"[699, 175, 1081, 1747, 863]"
200,"[1762, 1758, 455, 1760, 1761]"
201,"[1704, 318, 868, 1705, 1748]"
202,"[1675, 408, 848, 1907, 1746]"
203,"[878, 1918, 979, 1317, 1704]"
204,"[1607, 1517, 1272, 98, 97]"
205,"[455, 1915, 1675, 125, 408]"
206,"[1918, 979, 1753, 1705, 1704]"
207,"[1772, 1436, 1704, 1760, 1761]"
208,"[1705, 1758, 1760, 1273, 447]"
209,"[862, 569, 560, 1007, 998]"
210,"[959, 917, 140, 728, 1648]"
211,"[1762, 1758, 1884, 292, 1303]"
212,"[112, 116, 466, 1639, 125]"
213,"[114, 922, 1277, 116, 1192]"
214,"[1277, 1924, 1303, 451, 1724]"
215,"[1766, 1705, 1795, 1118, 1926]"
216,"[1926, 292, 1064, 89, 1910]"
217,"[1704, 961, 1803, 1796, 1762]"
218,"[1202, 410, 1041, 98, 89]"
219,"[1705, 1704, 1915, 1761, 435]"
220,"[60, 98, 1721, 1272, 926]"
221,"[1724, 692, 141, 1638, 138]"
222,"[945, 738, 1914, 1570, 1190]"
223,"[1704, 1705, 1064, 1759, 890]"
224,"[1758, 1769, 1567, 106, 1705]"
225,"[1906, 615, 410, 1676, 1920]"
226,"[1627, 1299, 1746, 926, 1255]"
227,"[165, 89, 98, 164, 1907]"
228,"[1174, 1704, 1112, 1147, 1705]"
229,"[692, 1040, 605, 1904, 124]"
230,"[1065, 1030, 1014, 360, 190]"
231,"[1907, 435, 1299, 849, 1147]"
232,"[1705, 1704, 676, 440, 95]"
233,"[454, 114, 455, 1192, 289]"
234,"[107, 292, 710, 1910, 935]"
235,"[1637, 455, 1202, 410, 164]"
236,"[1112, 16, 1147, 114, 1070]"
237,"[1704, 1705, 1926, 1064, 1766]"
238,"[677, 1249, 1592, 1820, 1815]"
239,"[451, 439, 619, 673, 1100]"
240,"[866, 435, 1202, 410, 1592]"
241,"[1070, 372, 1627, 455, 1899]"
242,"[1756, 1090, 1030, 168, 1672]"
243,"[1769, 1567, 1907, 106, 135]"
244,"[114, 1704, 1746, 1914, 1536]"
245,"[1752, 1705, 1753, 1064, 106]"
246,"[408, 116, 112, 1916, 1907]"
247,"[1795, 1704, 403, 1918, 979]"
248,"[368, 372, 1705, 1704, 440]"
249,"[455, 692, 1899, 1627, 454]"
250,"[961, 1803, 435, 1085, 1704]"
251,"[1761, 1726, 1257, 1921, 1249]"
252,"[1043, 1676, 125, 1915, 165]"
253,"[1187, 1705, 1704, 618, 1792]"
254,"[116, 455, 1147, 114, 1306]"
255,"[712, 1550, 1309, 897, 687]"
256,"[1724, 1157, 102, 1746, 1916]"
257,"[1705, 1704, 349, 371, 1894]"
258,"[1863, 1705, 1704, 1936, 765]"
259,"[1915, 1677, 1202, 410, 1921]"
260,"[1705, 1704, 1181, 1079, 376]"
261,"[101, 211, 1705, 1704, 1918]"
262,"[1907, 1760, 1761, 1627, 1899]"
263,"[1025, 937, 159, 419, 1909]"
264,"[1704, 1705, 1185, 342, 333]"
265,"[1753, 34, 1721, 898, 1831]"
266,"[89, 98, 1915, 1910, 1887]"
267,"[1550, 1915, 203, 1758, 1762]"
268,"[98, 102, 1758, 1762, 1884]"
269,"[862, 1042, 676, 1914, 164]"
270,"[379, 435, 108, 1727, 1187]"
271,"[1659, 441, 1737, 773, 175]"
272,"[363, 1149, 1650, 727, 734]"
273,"[1915, 365, 1690, 1075, 1637]"
274,"[1608, 1157, 921, 937, 159]"
275,"[374, 1557, 1875, 1249, 147]"
276,"[1693, 313, 122, 290, 136]"
277,"[1753, 1705, 1704, 165, 1631]"
278,"[98, 97, 96, 435, 1637]"
279,"[1761, 1762, 1760, 435, 1758]"
280,"[1795, 403, 1918, 979, 911]"
281,"[97, 96, 1607, 1638, 98]"
282,"[89, 1705, 1704, 112, 1753]"
283,"[374, 1627, 1899, 102, 1025]"
284,"[1607, 89, 97, 96, 1704]"
285,"[1436, 1451, 956, 621, 1649]"
286,"[1675, 125, 1900, 408, 603]"
287,"[1724, 40, 28, 804, 27]"
288,"[1705, 1704, 961, 1753, 435]"
289,"[1675, 1750, 89, 1202, 410]"
290,"[1750, 1704, 125, 1705, 408]"
291,"[1041, 1915, 1561, 1861, 1560]"
292,"[102, 118, 455, 920, 113]"
293,"[420, 1835, 1872, 211, 980]"
294,"[1704, 1753, 1874, 1836, 1873]"
295,"[730, 190, 108, 1637, 603]"
296,"[89, 171, 1676, 920, 1659]"
297,"[112, 922, 1300, 1907, 409]"
298,"[1774, 1904, 1921, 116, 1192]"
299,"[171, 1824, 675, 432, 1303]"
300,"[1257, 221, 1675, 902, 211]"
301,"[1249, 1705, 862, 886, 221]"
302,"[1705, 1704, 1752, 1766, 199]"
303,"[677, 1793, 1765, 1777, 1790]"
304,"[1762, 1758, 1760, 1761, 455]"
305,"[1795, 1705, 1704, 403, 215]"
306,"[1727, 1875, 1784, 931, 375]"
307,"[1257, 985, 1320, 1704, 1705]"
308,"[922, 1025, 159, 937, 921]"
309,"[412, 1761, 116, 1760, 1899]"
310,"[135, 1721, 1570, 111, 1769]"
311,"[1300, 415, 1910, 1916, 1147]"
312,"[1670, 1746, 102, 749, 628]"
313,"[1721, 1915, 1761, 1760, 1794]"
314,"[441, 442, 300, 1687, 1265]"
315,"[170, 911, 985, 1918, 979]"
316,"[1795, 741, 773, 770, 669]"
317,"[811, 455, 114, 454, 1610]"
318,"[112, 101, 890, 1675, 1900]"
319,"[455, 114, 116, 619, 922]"
320,"[1705, 1704, 1918, 979, 211]"
321,"[1924, 1915, 1917, 60, 112]"
322,"[692, 451, 1704, 257, 890]"
323,"[154, 1705, 1704, 1202, 410]"
324,"[1662, 454, 1192, 1611, 16]"
325,"[372, 1704, 1705, 961, 1763]"
326,"[1724, 692, 98, 97, 96]"
327,"[1014, 811, 1071, 1705, 1704]"
328,"[175, 125, 1907, 919, 163]"
329,"[341, 1299, 333, 1557, 97]"
330,"[1915, 1863, 60, 1300, 1552]"
331,"[380, 1038, 441, 389, 1704]"
332,"[1636, 438, 60, 692, 926]"
333,"[98, 435, 1727, 412, 1299]"
334,"[98, 97, 96, 1607, 1517]"
335,"[165, 1536, 1705, 1704, 921]"
336,"[745, 1717, 911, 111, 1918]"
337,"[333, 341, 1727, 1297, 692]"
338,"[1907, 98, 124, 1677, 89]"
339,"[1775, 1768, 435, 374, 1910]"
340,"[466, 454, 1907, 455, 1192]"
341,"[1192, 113, 1704, 1705, 89]"
342,"[1902, 1713, 98, 97, 96]"
343,"[114, 455, 60, 1192, 116]"
344,"[1705, 1704, 961, 1727, 154]"
345,"[1157, 1095, 1269, 1298, 1261]"
346,"[98, 97, 96, 1915, 455]"
347,"[692, 1726, 1523, 116, 1277]"
348,"[1915, 265, 1825, 1704, 1705]"
349,"[1113, 1064, 455, 335, 1192]"
350,"[1926, 1798, 1799, 1782, 1781]"
351,"[1924, 675, 478, 1760, 291]"
352,"[379, 946, 372, 435, 374]"
353,"[4, 1649, 2, 3, 989]"
354,"[164, 1025, 937, 921, 159]"
355,"[98, 97, 96, 102, 1277]"
356,"[670, 823, 60, 954, 1680]"
357,"[455, 449, 451, 1275, 116]"
358,"[170, 148, 1704, 1705, 923]"
359,"[112, 101, 1904, 116, 124]"
360,"[1913, 676, 890, 112, 1025]"
361,"[878, 1068, 1900, 1030, 89]"
362,"[1913, 890, 112, 1277, 1025]"
363,"[112, 1900, 101, 890, 1627]"
364,"[106, 1526, 1520, 1300, 1913]"
365,"[1705, 1704, 911, 403, 1872]"
366,"[1795, 1130, 403, 1320, 1705]"
367,"[1270, 1557, 931, 924, 934]"
368,"[1758, 211, 980, 956, 1753]"
369,"[1705, 1704, 1858, 148, 140]"
370,"[371, 971, 1762, 1019, 1169]"
371,"[368, 108, 350, 1137, 1835]"
372,"[73, 403, 911, 1918, 979]"
373,"[1705, 1704, 27, 147, 1299]"
374,"[1761, 1704, 1705, 1760, 455]"
375,"[1525, 73, 1762, 1758, 1795]"
376,"[1071, 1040, 1064, 1762, 1637]"
377,"[1185, 408, 1299, 1916, 902]"
378,"[1461, 1704, 441, 1760, 561]"
379,"[1526, 1758, 335, 1905, 1627]"
380,"[97, 96, 956, 98, 1303]"
381,"[1299, 165, 164, 97, 96]"
382,"[1915, 165, 1675, 164, 89]"
383,"[165, 1762, 1758, 1705, 1704]"
384,"[97, 96, 956, 98, 165]"
385,"[1017, 1766, 116, 1188, 587]"
386,"[1793, 1792, 1789, 1790, 1791]"
387,"[1609, 1769, 165, 164, 1567]"
388,"[1616, 1745, 1671, 695, 1070]"
389,"[1068, 1874, 1704, 1705, 760]"
390,"[1915, 1638, 1277, 1662, 1125]"
391,"[1275, 1926, 1147, 1899, 449]"
392,"[188, 1897, 89, 98, 878]"
393,"[331, 1202, 410, 1299, 435]"
394,"[878, 70, 1910, 1704, 1705]"
395,"[1758, 1567, 1769, 1762, 106]"
396,"[440, 349, 1298, 1261, 1260]"
397,"[114, 1907, 1073, 1147, 289]"
398,"[1202, 410, 154, 926, 1566]"
399,"[1527, 1905, 890, 112, 921]"
400,"[1072, 1704, 1894, 1705, 1557]"
401,"[162, 476, 460, 1310, 688]"
402,"[455, 438, 1636, 619, 1915]"
403,"[1721, 455, 454, 1098, 1758]"
404,"[1705, 913, 147, 145, 916]"
405,"[1768, 1775, 374, 1705, 1704]"
406,"[1724, 1042, 455, 692, 1899]"
407,"[1900, 149, 403, 1704, 297]"
408,"[291, 692, 112, 60, 890]"
409,"[1068, 1705, 1704, 89, 692]"
410,"[1257, 1699, 1025, 937, 159]"
411,"[1030, 926, 1272, 438, 1299]"
412,"[1726, 846, 692, 451, 1746]"
413,"[1066, 1014, 1705, 1704, 1831]"
414,"[1544, 780, 603, 688, 409]"
415,"[1804, 1801, 1798, 1799, 1802]"
416,"[116, 454, 1904, 175, 1526]"
417,"[688, 1704, 93, 1300, 1627]"
418,"[1042, 165, 670, 1202, 410]"
419,"[1186, 897, 741, 675, 779]"
420,"[1915, 1648, 731, 1046, 164]"
421,"[1705, 1704, 1183, 165, 849]"
422,"[919, 1905, 1773, 1028, 1027]"
423,"[1451, 1436, 1477, 1456, 1479]"
424,"[97, 96, 1704, 1705, 1659]"
425,"[1102, 1025, 937, 1299, 1666]"
426,"[1705, 1704, 365, 322, 1299]"
427,"[371, 116, 1676, 360, 114]"
428,"[259, 435, 1202, 410, 1318]"
429,"[1695, 856, 692, 1056, 1901]"
430,"[1875, 1557, 1249, 1705, 1704]"
431,"[361, 360, 317, 328, 1753]"
432,"[1746, 98, 97, 96, 1750]"
433,"[1915, 1746, 1344, 98, 1638]"
434,"[1025, 937, 159, 1724, 1909]"
435,"[1567, 1704, 1769, 1557, 165]"
436,"[1659, 1202, 410, 1705, 1704]"
437,"[1705, 1704, 1753, 511, 211]"
438,"[1924, 409, 1137, 926, 1557]"
439,"[379, 1705, 1704, 1045, 1042]"
440,"[112, 922, 1300, 409, 1907]"
441,"[1098, 1915, 108, 1762, 1187]"
442,"[1804, 1802, 1801, 1799, 1045]"
443,"[1705, 1704, 372, 1249, 1557]"
444,"[102, 108, 455, 409, 1042]"
445,"[1302, 1159, 1705, 677, 1300]"
446,"[342, 618, 1795, 1921, 692]"
447,"[1249, 1915, 1825, 1536, 125]"
448,"[1746, 1536, 408, 1249, 1272]"
449,"[1071, 1627, 878, 164, 937]"
450,"[1041, 1025, 937, 159, 1202]"
451,"[1724, 1102, 692, 455, 1299]"
452,"[1185, 1926, 873, 890, 112]"
453,"[1917, 1902, 101, 408, 112]"
454,"[878, 424, 1754, 1705, 676]"
455,"[1705, 1704, 243, 246, 220]"
456,"[1915, 1922, 1897, 1627, 43]"
457,"[692, 1073, 1750, 1676, 890]"
458,"[1001, 1102, 1915, 304, 402]"
459,"[154, 1202, 410, 902, 615]"
460,"[1825, 1866, 1300, 1915, 1298]"
461,"[188, 189, 946, 193, 948]"
462,"[140, 916, 145, 148, 1041]"
463,"[1713, 175, 673, 1070, 1761]"
464,"[1750, 1924, 408, 60, 1675]"
465,"[374, 959, 73, 1085, 1918]"
466,"[926, 438, 819, 89, 1202]"
467,"[73, 1792, 1791, 1918, 979]"
468,"[1762, 36, 9, 1675, 1704]"
469,"[1570, 435, 412, 1192, 113]"
470,"[966, 811, 413, 415, 618]"
471,"[692, 1724, 102, 1617, 409]"
472,"[125, 1124, 1761, 1760, 424]"
473,"[197, 165, 89, 1924, 1202]"
474,"[1147, 1130, 149, 265, 1030]"
475,"[1915, 1907, 1299, 1249, 165]"
476,"[1480, 1436, 1456, 1451, 1477]"
477,"[1077, 1907, 1257, 358, 1704]"
478,"[1034, 1025, 937, 159, 1927]"
479,"[1269, 409, 112, 890, 101]"
480,"[1724, 108, 455, 1025, 937]"
481,"[1704, 1632, 1705, 926, 1795]"
482,"[1760, 1761, 1617, 1695, 1070]"
483,"[1724, 98, 1607, 1659, 97]"
484,"[1070, 112, 890, 692, 291]"
485,"[1748, 868, 1069, 919, 176]"
486,"[1607, 98, 97, 96, 1272]"
487,"[888, 1636, 1907, 16, 455]"
488,"[1758, 1202, 410, 670, 956]"
489,"[306, 1552, 1299, 1627, 435]"
490,"[1185, 1675, 1915, 922, 60]"
491,"[102, 165, 164, 106, 216]"
492,"[1607, 372, 1125, 1637, 819]"
493,"[922, 101, 216, 102, 759]"
494,"[1758, 663, 1705, 1704, 1761]"
495,"[1843, 1842, 1795, 1890, 1894]"
496,"[1737, 1733, 1021, 675, 1727]"
497,"[1272, 1724, 89, 97, 96]"
498,"[165, 1025, 937, 159, 98]"
499,"[1192, 116, 114, 692, 1662]"
500,"[435, 296, 1285, 297, 1202]"
501,"[1064, 1926, 126, 1662, 1899]"
502,"[1147, 1363, 1536, 1334, 1704]"
503,"[643, 679, 111, 1705, 310]"
504,"[1536, 424, 878, 985, 89]"
505,"[334, 1022, 1889, 1155, 395]"
506,"[1705, 1704, 1619, 1761, 1758]"
507,"[357, 1295, 1076, 902, 1277]"
508,"[1528, 1760, 1062, 1030, 903]"
509,"[106, 1913, 409, 98, 97]"
510,"[757, 440, 1147, 98, 284]"
511,"[1113, 114, 60, 116, 455]"
512,"[1724, 1607, 1070, 410, 1202]"
513,"[738, 728, 1648, 731, 985]"
514,"[773, 1188, 89, 1202, 410]"
515,"[1746, 113, 1907, 165, 89]"
516,"[408, 619, 1676, 1675, 890]"
517,"[1202, 410, 1255, 1750, 98]"
518,"[1185, 408, 1675, 848, 1202]"
519,"[1727, 1768, 1015, 1705, 1704]"
520,"[788, 673, 1753, 1704, 1705]"
521,"[374, 1704, 1803, 1796, 1085]"
522,"[1835, 1592, 1363, 1511, 1706]"
523,"[289, 1030, 1675, 89, 1825]"
524,"[1752, 1766, 1202, 410, 89]"
525,"[125, 60, 618, 407, 406]"
526,"[291, 1924, 1704, 1705, 878]"
527,"[79, 1202, 410, 165, 154]"
528,"[730, 1613, 257, 1025, 937]"
529,"[1041, 203, 1704, 1705, 1795]"
530,"[440, 451, 1899, 1275, 1904]"
531,"[1915, 773, 1202, 410, 1041]"
532,"[97, 96, 98, 1607, 449]"
533,"[1035, 1567, 16, 1557, 1704]"
534,"[1077, 304, 1795, 618, 988]"
535,"[1761, 89, 1299, 1304, 291]"
536,"[911, 1705, 1704, 1675, 902]"
537,"[455, 116, 454, 163, 175]"
538,"[395, 1202, 410, 1272, 926]"
539,"[130, 1769, 1795, 480, 1705]"
540,"[113, 9, 36, 435, 18]"
541,"[1639, 98, 1073, 96, 97]"
542,"[317, 1129, 1192, 114, 455]"
543,"[125, 257, 1675, 1676, 1299]"
544,"[302, 297, 294, 1705, 1704]"
545,"[271, 1205, 97, 96, 759]"
546,"[1557, 1025, 937, 159, 165]"
547,"[1303, 1586, 97, 96, 900]"
548,"[1290, 692, 928, 1557, 618]"
549,"[1705, 1762, 1064, 1704, 45]"
550,"[1907, 1202, 410, 451, 1921]"
551,"[98, 362, 1202, 410, 415]"
552,"[1050, 97, 96, 435, 1567]"
553,"[97, 96, 98, 1659, 1733]"
554,"[1303, 97, 96, 98, 921]"
555,"[1536, 116, 1907, 1147, 1528]"
556,"[1758, 114, 455, 454, 1192]"
557,"[1567, 1769, 409, 920, 1557]"
558,"[1071, 1924, 124, 455, 89]"
559,"[1071, 811, 676, 1064, 1926]"
560,"[1768, 1705, 1704, 1770, 1752]"
561,"[60, 114, 116, 216, 1277]"
562,"[1675, 1915, 112, 890, 101]"
563,"[1043, 1705, 1704, 1781, 365]"
564,"[455, 116, 114, 1704, 125]"
565,"[1185, 1620, 1049, 165, 985]"
566,"[1071, 811, 112, 890, 922]"
567,"[102, 1746, 749, 663, 656]"
568,"[1900, 1795, 409, 1746, 1915]"
569,"[112, 698, 1627, 1899, 1904]"
570,"[1607, 403, 1916, 1249, 1557]"
571,"[89, 1906, 1916, 1899, 1910]"
572,"[1915, 408, 101, 1746, 1675]"
573,"[1536, 89, 112, 1202, 410]"
574,"[1567, 1704, 372, 1705, 1557]"
575,"[125, 1915, 1907, 1921, 1638]"
576,"[64, 1098, 450, 1843, 1842]"
577,"[1705, 1704, 621, 934, 920]"
578,"[1897, 1922, 1025, 937, 159]"
579,"[1526, 106, 1924, 98, 97]"
580,"[165, 1299, 728, 670, 1202]"
581,"[259, 1300, 1769, 931, 924]"
582,"[164, 1025, 937, 159, 165]"
583,"[1907, 1257, 1025, 937, 159]"
584,"[1705, 455, 454, 1312, 1112]"
585,"[1133, 1030, 1037, 670, 360]"
586,"[165, 141, 60, 1025, 937]"
587,"[1915, 1921, 60, 451, 1746]"
588,"[1704, 1705, 395, 985, 1299]"
589,"[1907, 1202, 410, 165, 926]"
590,"[371, 1041, 1561, 1142, 378]"
591,"[116, 1761, 1704, 1760, 1705]"
592,"[982, 1907, 89, 935, 168]"
593,"[1887, 283, 126, 420, 1249]"
594,"[125, 1915, 1704, 1705, 1750]"
595,"[408, 1772, 1561, 36, 9]"
596,"[1704, 1705, 1064, 454, 455]"
597,"[1915, 1441, 1753, 1921, 1627]"
598,"[1651, 1704, 1041, 510, 1915]"
599,"[141, 1299, 1795, 435, 403]"
600,"[125, 60, 1202, 773, 410]"
601,"[925, 1202, 410, 1690, 398]"
602,"[1672, 1023, 925, 1835, 1872]"
603,"[1649, 1705, 1704, 1758, 203]"
604,"[1705, 1704, 1752, 379, 347]"
605,"[1915, 408, 848, 359, 1272]"
606,"[1704, 1705, 980, 985, 1065]"
607,"[851, 1705, 1557, 980, 1704]"
608,"[677, 199, 58, 57, 54]"
609,"[1924, 116, 114, 1147, 454]"
610,"[148, 147, 140, 913, 145]"
611,"[67, 58, 57, 54, 1723]"
612,"[692, 1277, 1192, 116, 846]"
613,"[114, 1760, 1761, 116, 60]"
614,"[1918, 979, 435, 1617, 73]"
615,"[376, 677, 1832, 1874, 108]"
616,"[125, 607, 1279, 1676, 902]"
